
[00:00:00.000 --> 00:00:16.000]  從受苦節到復活節 通常我們對中間星期六是完全不會提的
[01:13:49.000 --> 01:13:53.000]  139篇
[01:13:53.000 --> 01:13:55.000]  第七節
[01:13:55.000 --> 01:13:57.000]  我往哪裡去躲避你的靈
[01:13:57.000 --> 01:13:59.000]  我往哪裡逃躲避你的面
[01:13:59.000 --> 01:14:01.000]  我若升到天上你在哪裡
[01:14:01.000 --> 01:14:03.000]  下面那句
[01:14:03.000 --> 01:14:05.000]  我若來陰間下探
[01:14:05.000 --> 01:14:07.000]  你也在哪裡
[01:14:07.000 --> 01:14:09.000]  你在哪裡
[01:14:09.000 --> 01:14:11.000]  這首是大衛的
[01:14:11.000 --> 01:14:13.000]  我們還是多信大衛
[01:14:13.000 --> 01:14:15.000]  他寫的詩篇多一點
[01:14:15.000 --> 01:14:17.000]  大衛怎麼說
[01:14:17.000 --> 01:14:19.000]  如果我想躲起來
[01:14:19.000 --> 01:14:21.000]  也很難
[01:14:21.000 --> 01:14:23.000]  我躲到哪裡好呢
[01:14:23.000 --> 01:14:25.000]  小朋友就說床下
[01:14:25.000 --> 01:14:27.000]  我們關上書房門對著電腦
[01:14:27.000 --> 01:14:29.000]  以為上帝不知道我們在看什麼
[01:14:29.000 --> 01:14:31.000]  不是你在這裡
[01:14:31.000 --> 01:14:33.000]  於是他就想到
[01:14:33.000 --> 01:14:35.000]  我上去天上就送上門
[01:14:35.000 --> 01:14:37.000]  所以我一定不會躲到天上找你
[01:14:37.000 --> 01:14:39.000]  我想離開你
[01:14:39.000 --> 01:14:41.000]  去陰間
[01:14:41.000 --> 01:14:43.000]  還拿著睡袋
[01:14:43.000 --> 01:14:45.000]  下塔
[01:14:45.000 --> 01:14:47.000]  倒頭變睡
[01:14:47.000 --> 01:14:49.000]  蒙頭大睡
[01:14:49.000 --> 01:14:51.000]  在漆黑當中
[01:14:51.000 --> 01:14:53.000]  有聲音跟我說
[01:14:53.000 --> 01:14:55.000]  剛剛牧師說什麼
[01:14:55.000 --> 01:14:57.000]  晚安
[01:14:57.000 --> 01:14:59.000]  誰的聲音
[01:14:59.000 --> 01:15:01.000]  上帝的聲音
[01:15:01.000 --> 01:15:03.000]  我若在陰間下探
[01:15:03.000 --> 01:15:05.000]  你也在那裡
[01:15:05.000 --> 01:15:07.000]  我們讀了
[01:15:07.000 --> 01:15:09.000]  只是這樣
[01:15:09.000 --> 01:15:11.000]  如果要讀下去
[01:15:11.000 --> 01:15:13.000]  你坐到明天早上會節
[01:15:13.000 --> 01:15:15.000]  不行
[01:15:15.000 --> 01:15:17.000]  我們要結束
[01:15:17.000 --> 01:15:19.000]  你明白發生什麼事嗎
[01:15:19.000 --> 01:15:21.000]  不是很明白
[01:15:21.000 --> 01:15:23.000]  陰間是人人都有很多東西說
[01:15:23.000 --> 01:15:25.000]  雅各說
[01:15:25.000 --> 01:15:27.000]  我悲悲慘慘下去
[01:15:27.000 --> 01:15:29.000]  見我被惡獸撕碎的兒子
[01:15:29.000 --> 01:15:31.000]  以賽亞書說
[01:15:31.000 --> 01:15:33.000]  哇
[01:15:33.000 --> 01:15:35.000]  皇帝見到這個不可一世的巴比倫王
[01:15:35.000 --> 01:15:37.000]  來到
[01:15:37.000 --> 01:15:39.000]  哇你也來了
[01:15:39.000 --> 01:15:41.000]  不過你也是人
[01:15:41.000 --> 01:15:43.000]  你惡到極也好也有一天
[01:15:43.000 --> 01:15:45.000]  始終也有一天
[01:15:45.000 --> 01:15:47.000]  死無葬身之地
[01:15:47.000 --> 01:15:49.000]  周圍去打仗
[01:15:49.000 --> 01:15:51.000]  求仁得仁
[01:15:51.000 --> 01:15:53.000]  詩篇說
[01:15:53.000 --> 01:15:55.000]  不要啊陰間裡什麼都沒有了
[01:15:55.000 --> 01:15:57.000]  上帝沒有人知道
[01:15:57.000 --> 01:15:59.000]  這裡說上帝在陰間
[01:15:59.000 --> 01:16:01.000]  看到什麼嗎
[01:16:01.000 --> 01:16:03.000]  看不到
[01:16:03.000 --> 01:16:05.000]  看到啊
[01:16:05.000 --> 01:16:07.000]  其實陰間
[01:16:07.000 --> 01:16:09.000]  是
[01:16:09.000 --> 01:16:11.000]  人人都有的觀念
[01:16:11.000 --> 01:16:13.000]  就是說死了
[01:16:13.000 --> 01:16:15.000]  就是說死亡
[01:16:15.000 --> 01:16:17.000]  聖經沒有說耶穌下到陰間
[01:16:17.000 --> 01:16:19.000]  但聖經很清楚
[01:16:19.000 --> 01:16:21.000]  斬釘截鐵告訴我們
[01:16:21.000 --> 01:16:23.000]  耶穌死了
[01:16:23.000 --> 01:16:25.000]  你聽到嗎
[01:16:25.000 --> 01:16:27.000]  馬可怎麼說
[01:16:27.000 --> 01:16:29.000]  馬太怎麼說
[01:16:29.000 --> 01:16:31.000]  冰冰凍在門口
[01:16:31.000 --> 01:16:33.000]  路加怎麼說
[01:16:33.000 --> 01:16:35.000]  過了一日一夜
[01:16:35.000 --> 01:16:37.000]  約翰怎麼說
[01:16:37.000 --> 01:16:39.000]  最好玩約翰
[01:16:39.000 --> 01:16:41.000]  一百斤香膏
[01:16:41.000 --> 01:16:43.000]  塗在他的身上
[01:16:43.000 --> 01:16:45.000]  不死也要被迫死
[01:16:45.000 --> 01:16:47.000]  耶穌是死了
[01:16:47.000 --> 01:16:49.000]  埋葬
[01:16:49.000 --> 01:16:51.000]  不是說困在泥土裡
[01:16:51.000 --> 01:16:53.000]  呼吸不到
[01:16:53.000 --> 01:16:55.000]  不是
[01:16:55.000 --> 01:16:57.000]  是一個新的墳墓
[01:16:57.000 --> 01:16:59.000]  用石頭造出來的墳墓
[01:16:59.000 --> 01:17:01.000]  但是四本福音書
[01:17:01.000 --> 01:17:03.000]  清清楚楚告訴我們
[01:17:03.000 --> 01:17:05.000]  他死了
[01:17:05.000 --> 01:17:07.000]  降在陰間
[01:17:07.000 --> 01:17:09.000]  使徒信經
[01:17:09.000 --> 01:17:11.000]  未必是帶著
[01:17:11.000 --> 01:17:13.000]  天花龍鳳的內容
[01:17:13.000 --> 01:17:15.000]  說這句話
[01:17:15.000 --> 01:17:17.000]  他只不過是用一個
[01:17:17.000 --> 01:17:19.000]  人人都明白的說法
[01:17:19.000 --> 01:17:21.000]  來告訴我們
[01:17:21.000 --> 01:17:23.000]  耶穌是死了
[01:17:23.000 --> 01:17:25.000]  耶穌是死了
[01:17:25.000 --> 01:17:27.000]  可不可以停在這裡
[01:17:27.000 --> 01:17:29.000]  停在這裡有什麼意思
[01:17:29.000 --> 01:17:31.000]  星期六
[01:17:31.000 --> 01:17:33.000]  如果耶穌直著神的靈
[01:17:33.000 --> 01:17:35.000]  去
[01:17:35.000 --> 01:17:37.000]  去撞開陰間的門
[01:17:37.000 --> 01:17:39.000]  將陰間裡所有的靈魂
[01:17:39.000 --> 01:17:41.000]  帶上天堂
[01:17:41.000 --> 01:17:43.000]  這樣才厲害
[01:17:43.000 --> 01:17:45.000]  聖經沒有這樣說
[01:17:45.000 --> 01:17:47.000]  彼得前書說什麼
[01:17:47.000 --> 01:17:49.000]  很坦白說
[01:17:49.000 --> 01:17:51.000]  不知道
[01:17:51.000 --> 01:17:53.000]  聖經沒有說
[01:17:53.000 --> 01:17:55.000]  所以你多說一點
[01:17:55.000 --> 01:17:57.000]  你自己負責
[01:17:57.000 --> 01:17:59.000]  聖經說了
[01:17:59.000 --> 01:18:01.000]  我們就要問
[01:18:01.000 --> 01:18:03.000]  為什麼聖經這麼強調
[01:18:03.000 --> 01:18:05.000]  耶穌的確是死了
[01:18:05.000 --> 01:18:07.000]  他是神的兒子
[01:18:07.000 --> 01:18:09.000]  今天下午我們才說
[01:18:09.000 --> 01:18:11.000]  上帝沒有離開
[01:18:11.000 --> 01:18:13.000]  所以耶穌死在十字架上
[01:18:13.000 --> 01:18:15.000]  上帝會死嗎
[01:18:15.000 --> 01:18:17.000]  不可能
[01:18:17.000 --> 01:18:19.000]  這個死的神學
[01:18:19.000 --> 01:18:21.000]  是不會接受的
[01:18:21.000 --> 01:18:23.000]  聖經說耶穌神的兒子死了
[01:18:23.000 --> 01:18:25.000]  一百斤香膏
[01:18:25.000 --> 01:18:27.000]  塗在他的屍體上
[01:18:27.000 --> 01:18:29.000]  不死也死了
[01:18:29.000 --> 01:18:31.000]  死到
[01:18:31.000 --> 01:18:33.000]  透了
[01:18:33.000 --> 01:18:35.000]  為什麼我們的福音
[01:18:35.000 --> 01:18:39.000]  不是從釘十字架
[01:18:39.000 --> 01:18:41.000]  跳到復活
[01:18:41.000 --> 01:18:43.000]  我們經常這樣說
[01:18:43.000 --> 01:18:45.000]  受苦就復活
[01:18:45.000 --> 01:18:47.000]  太快了
[01:18:47.000 --> 01:18:49.000]  太快了
[01:18:49.000 --> 01:18:51.000]  好像我們
[01:18:51.000 --> 01:18:53.000]  經常拍電視片集
[01:18:53.000 --> 01:18:55.000]  將一個基督徒
[01:18:55.000 --> 01:18:57.000]  他信心的掙扎
[01:18:57.000 --> 01:18:59.000]  濃縮在25分鐘
[01:18:59.000 --> 01:19:01.000]  因為有4分鐘要賣廣告
[01:19:01.000 --> 01:19:03.000]  25分鐘就解決了
[01:19:03.000 --> 01:19:05.000]  婚姻的問題
[01:19:05.000 --> 01:19:07.000]  子女的問題
[01:19:07.000 --> 01:19:09.000]  上一代下一代三代的難題
[01:19:09.000 --> 01:19:11.000]  自己生命的抑鬱
[01:19:11.000 --> 01:19:13.000]  什麼都解決了
[01:19:13.000 --> 01:19:15.000]  如果25分鐘拍不到
[01:19:15.000 --> 01:19:17.000]  大團圓結局
[01:19:17.000 --> 01:19:19.000]  那不是見證
[01:19:19.000 --> 01:19:21.000]  從受苦
[01:19:21.000 --> 01:19:23.000]  到復活
[01:19:23.000 --> 01:19:25.000]  保羅說
[01:19:25.000 --> 01:19:27.000]  照聖經所說
[01:19:27.000 --> 01:19:29.000]  他為我們的罪
[01:19:29.000 --> 01:19:31.000]  受死
[01:19:31.000 --> 01:19:33.000]  又埋葬
[01:19:33.000 --> 01:19:35.000]  又照聖經
[01:19:35.000 --> 01:19:37.000]  所說
[01:19:37.000 --> 01:19:39.000]  第三天從死裡復活
[01:19:39.000 --> 01:19:43.000]  中間埋葬
[01:19:43.000 --> 01:19:45.000]  死亡
[01:19:45.000 --> 01:19:47.000]  是有意思的
[01:19:47.000 --> 01:19:49.000]  是重要的
[01:19:49.000 --> 01:19:51.000]  上帝
[01:19:51.000 --> 01:19:53.000]  不是
[01:19:53.000 --> 01:19:55.000]  不經過死亡
[01:19:55.000 --> 01:19:57.000]  他不會死的
[01:19:57.000 --> 01:19:59.000]  所以陰間是殺彈的權兵
[01:19:59.000 --> 01:20:01.000]  這個是Milton
[01:20:01.000 --> 01:20:03.000]  寫什麼
[01:20:03.000 --> 01:20:05.000]  失落園
[01:20:05.000 --> 01:20:07.000]  Paradise Lost
[01:20:07.000 --> 01:20:09.000]  給我們的印象
[01:20:09.000 --> 01:20:11.000]  好像下葬棋
[01:20:11.000 --> 01:20:13.000]  國際象棋就沒有
[01:20:13.000 --> 01:20:15.000]  國際象棋
[01:20:15.000 --> 01:20:17.000]  兩排兵對著
[01:20:17.000 --> 01:20:19.000]  但我們象棋很清楚
[01:20:19.000 --> 01:20:21.000]  過河
[01:20:21.000 --> 01:20:23.000]  就是你的那邊
[01:20:23.000 --> 01:20:25.000]  基督徒你不要過河
[01:20:25.000 --> 01:20:27.000]  走路都要走光那邊
[01:20:27.000 --> 01:20:29.000]  光明之子
[01:20:29.000 --> 01:20:31.000]  天使與你同在
[01:20:31.000 --> 01:20:33.000]  你走過黑那邊
[01:20:33.000 --> 01:20:35.000]  你送上門
[01:20:35.000 --> 01:20:37.000]  我們常以為這個宇宙
[01:20:37.000 --> 01:20:39.000]  是中間分界
[01:20:39.000 --> 01:20:41.000]  那邊太差
[01:20:41.000 --> 01:20:43.000]  沒有的
[01:20:43.000 --> 01:20:45.000]  你這樣的想法是一個
[01:20:45.000 --> 01:20:47.000]  民間宗教信仰的想法
[01:20:47.000 --> 01:20:49.000]  陰間是沒有上帝的
[01:20:49.000 --> 01:20:51.000]  上帝的威嚴
[01:20:51.000 --> 01:20:53.000]  上帝的榮耀
[01:20:53.000 --> 01:20:55.000]  上帝的奇妙
[01:20:55.000 --> 01:20:57.000]  沒有人會稱讚的
[01:20:57.000 --> 01:20:59.000]  不是
[01:20:59.000 --> 01:21:01.000]  我若在陰間下塌
[01:21:01.000 --> 01:21:03.000]  你也在那裡
[01:21:03.000 --> 01:21:05.000]  看到嗎
[01:21:05.000 --> 01:21:07.000]  所以耶穌自己親口說
[01:21:07.000 --> 01:21:09.000]  今天
[01:21:09.000 --> 01:21:11.000]  你要和我
[01:21:11.000 --> 01:21:13.000]  不是在陰間
[01:21:13.000 --> 01:21:15.000]  耶穌沒有用到陰間
[01:21:15.000 --> 01:21:17.000]  耶穌用樂園
[01:21:17.000 --> 01:21:19.000]  耶穌說的比喻
[01:21:19.000 --> 01:21:21.000]  你也記得的
[01:21:21.000 --> 01:21:23.000]  拉薩路在那裡
[01:21:23.000 --> 01:21:29.000]  亞伯拉罕的懷裡
[01:21:29.000 --> 01:21:31.000]  哇 亞伯拉罕要抱很多人
[01:21:31.000 --> 01:21:33.000]  你讀聖經會問這些嗎
[01:21:33.000 --> 01:21:35.000]  很頑皮吧
[01:21:35.000 --> 01:21:37.000]  我小時候已經問過
[01:21:37.000 --> 01:21:39.000]  抱了多少人
[01:21:39.000 --> 01:21:41.000]  主要是老師
[01:21:41.000 --> 01:21:43.000]  不用打的
[01:21:43.000 --> 01:21:45.000]  是比喻
[01:21:45.000 --> 01:21:47.000]  懂不懂
[01:21:47.000 --> 01:21:49.000]  什麼叫比喻
[01:21:49.000 --> 01:21:51.000]  你的臉很紅
[01:21:51.000 --> 01:21:53.000]  像蘋果一樣漂亮
[01:21:53.000 --> 01:21:55.000]  你摸摸看有沒有痘痘
[01:21:55.000 --> 01:21:57.000]  比喻
[01:21:57.000 --> 01:21:59.000]  紅是蘋果
[01:21:59.000 --> 01:22:01.000]  亞伯拉罕的懷中比喻
[01:22:01.000 --> 01:22:03.000]  你懂嗎
[01:22:03.000 --> 01:22:05.000]  安樂
[01:22:05.000 --> 01:22:07.000]  小朋友
[01:22:07.000 --> 01:22:09.000]  你有沒有小朋友
[01:22:09.000 --> 01:22:11.000]  很小的那些
[01:22:11.000 --> 01:22:13.000]  跌倒
[01:22:13.000 --> 01:22:15.000]  他不哭
[01:22:15.000 --> 01:22:17.000]  他等什麼時候哭
[01:22:17.000 --> 01:22:19.000]  他跑回媽媽那裡
[01:22:19.000 --> 01:22:21.000]  一撲過去才哭
[01:22:21.000 --> 01:22:23.000]  為什麼
[01:22:23.000 --> 01:22:25.000]  你明白嗎
[01:22:25.000 --> 01:22:27.000]  安樂
[01:22:27.000 --> 01:22:29.000]  之前他忍住
[01:22:29.000 --> 01:22:31.000]  他不哭
[01:22:31.000 --> 01:22:33.000]  什麼時候哭
[01:22:33.000 --> 01:22:35.000]  一輩子都沒有安樂
[01:22:35.000 --> 01:22:37.000]  亞伯拉罕的懷
[01:22:37.000 --> 01:22:39.000]  拉薩路
[01:22:39.000 --> 01:22:41.000]  所以聖經沒有說
[01:22:41.000 --> 01:22:43.000]  他會借用
[01:22:43.000 --> 01:22:45.000]  民間的陰間觀念
[01:22:45.000 --> 01:22:47.000]  但那不是真理
[01:22:47.000 --> 01:22:49.000]  那不是真理
[01:22:49.000 --> 01:22:51.000]  阿薩達是陰間掌權
[01:22:51.000 --> 01:22:53.000]  有他的寶座
[01:22:53.000 --> 01:22:55.000]  什麼牛鬼蛇神
[01:22:55.000 --> 01:22:57.000]  什麼牛頭馬面
[01:22:57.000 --> 01:22:59.000]  有條尾巴拿著叉子
[01:22:59.000 --> 01:23:01.000]  那是虎豹別墅
[01:23:01.000 --> 01:23:03.000]  那不是
[01:23:03.000 --> 01:23:05.000]  王部崇真會
[01:23:05.000 --> 01:23:07.000]  你不要去錯教會
[01:23:07.000 --> 01:23:09.000]  你星期日不是去
[01:23:09.000 --> 01:23:11.000]  虎豹別墅敬拜神
[01:23:11.000 --> 01:23:13.000]  為什麼你心目中
[01:23:13.000 --> 01:23:15.000]  就是那些
[01:23:15.000 --> 01:23:17.000]  你不就怕死
[01:23:17.000 --> 01:23:19.000]  所以你病了
[01:23:19.000 --> 01:23:21.000]  明天要去照
[01:23:21.000 --> 01:23:23.000]  醫生說有個影
[01:23:23.000 --> 01:23:25.000]  要抽組織化驗
[01:23:25.000 --> 01:23:27.000]  你接著怎樣
[01:23:27.000 --> 01:23:29.000]  馬上請牧師祈禱
[01:23:29.000 --> 01:23:31.000]  不夠還要請24小時
[01:23:31.000 --> 01:23:33.000]  Prayer Warriors
[01:23:33.000 --> 01:23:35.000]  Prayer Chain
[01:23:35.000 --> 01:23:37.000]  什麼都來了
[01:23:37.000 --> 01:23:39.000]  目的是什麼
[01:23:39.000 --> 01:23:41.000]  要好回不想死
[01:23:41.000 --> 01:23:43.000]  上帝聽我祈禱
[01:23:43.000 --> 01:23:45.000]  醫生說抽組織驗
[01:23:45.000 --> 01:23:47.000]  本來是惡性的
[01:23:47.000 --> 01:23:49.000]  結果後來做手術之前
[01:23:49.000 --> 01:23:51.000]  再照一次
[01:23:51.000 --> 01:23:53.000]  感恩啊
[01:23:53.000 --> 01:23:55.000]  你接著會怎樣
[01:23:55.000 --> 01:23:57.000]  開感恩會
[01:23:57.000 --> 01:23:59.000]  人家也會還神
[01:23:59.000 --> 01:24:01.000]  你不用宰雞
[01:24:01.000 --> 01:24:03.000]  你只是拿西餅回來
[01:24:03.000 --> 01:24:05.000]  你不開, 多大都開感恩會
[01:24:05.000 --> 01:24:07.000]  第二次呢
[01:24:07.000 --> 01:24:09.000]  再來了
[01:24:09.000 --> 01:24:11.000]  又發了Email
[01:24:11.000 --> 01:24:13.000]  不是Email, 是Twitter
[01:24:13.000 --> 01:24:15.000]  全世界為我祈禱
[01:24:15.000 --> 01:24:17.000]  神學院為我祈禱
[01:24:17.000 --> 01:24:19.000]  牧師不單為我祈禱
[01:24:19.000 --> 01:24:21.000]  神學院教授為我祈禱
[01:24:21.000 --> 01:24:23.000]  大埔欖哥
[01:24:23.000 --> 01:24:25.000]  開感恩會
[01:24:25.000 --> 01:24:27.000]  永遠都開感恩會
[01:24:27.000 --> 01:24:31.000]  我們黃埔堂就很多馬桶撒拉
[01:24:31.000 --> 01:24:35.000]  你第幾次感恩會
[01:24:35.000 --> 01:24:37.000]  我969歲
[01:24:37.000 --> 01:24:41.000]  感謝上帝
[01:24:41.000 --> 01:24:43.000]  第179次
[01:24:43.000 --> 01:24:45.000]  第180次
[01:24:45.000 --> 01:24:47.000]  瑤樹人都沒有我那麼多
[01:24:47.000 --> 01:24:49.000]  不會, 你知道的
[01:24:49.000 --> 01:24:51.000]  到最後
[01:24:51.000 --> 01:24:53.000]  醫生說
[01:24:53.000 --> 01:24:57.000]  我剛剛上星期在Toronto
[01:24:57.000 --> 01:24:59.000]  回來, 臨上飛機
[01:24:59.000 --> 01:25:01.000]  之前
[01:25:01.000 --> 01:25:03.000]  我去探一個年長的牧師
[01:25:03.000 --> 01:25:07.000]  他很忠心
[01:25:07.000 --> 01:25:09.000]  一生放在上帝的國度
[01:25:09.000 --> 01:25:13.000]  但是他知道
[01:25:13.000 --> 01:25:15.000]  他還有幾天的生命
[01:25:15.000 --> 01:25:19.000]  怎樣祈禱
[01:25:19.000 --> 01:25:21.000]  都還是求神蹟
[01:25:21.000 --> 01:25:23.000]  都還是求醫治
[01:25:23.000 --> 01:25:27.000]  你怕什麼
[01:25:27.000 --> 01:25:29.000]  怕死
[01:25:29.000 --> 01:25:31.000]  這次
[01:25:31.000 --> 01:25:33.000]  祈禱
[01:25:33.000 --> 01:25:35.000]  上帝終於不聽
[01:25:35.000 --> 01:25:37.000]  終於不聽
[01:25:37.000 --> 01:25:39.000]  那你開不開感恩會
[01:25:39.000 --> 01:25:41.000]  開不開
[01:25:41.000 --> 01:25:43.000]  我試過有一次問
[01:25:43.000 --> 01:25:45.000]  大堂宗座
[01:25:45.000 --> 01:25:47.000]  我不說是弟兄還是姐妹
[01:25:47.000 --> 01:25:49.000]  開不開
[01:25:49.000 --> 01:25:51.000]  很誠實
[01:25:51.000 --> 01:25:53.000]  開感恩會
[01:25:53.000 --> 01:25:55.000]  上帝聽我祈禱
[01:25:55.000 --> 01:25:57.000]  誰聽誰的話
[01:25:57.000 --> 01:25:59.000]  原來是上帝聽我
[01:25:59.000 --> 01:26:01.000]  這樣才感恩
[01:26:01.000 --> 01:26:03.000]  那個就是黃大仙
[01:26:03.000 --> 01:26:05.000]  那個就是觀世音
[01:26:05.000 --> 01:26:07.000]  那個就是菩薩
[01:26:07.000 --> 01:26:09.000]  那個就是偶像
[01:26:09.000 --> 01:26:11.000]  他不靈了, 我感什麼恩
[01:26:11.000 --> 01:26:13.000]  那個是誰? 那個就是你, 是我
[01:26:13.000 --> 01:26:15.000]  不是這樣的
[01:26:15.000 --> 01:26:17.000]  我教你一句話
[01:26:17.000 --> 01:26:19.000]  無論是生是死
[01:26:19.000 --> 01:26:21.000]  你不會背下去了
[01:26:21.000 --> 01:26:25.000]  從來都不喜歡這些
[01:26:25.000 --> 01:26:27.000]  免得那天
[01:26:27.000 --> 01:26:29.000]  你會閻牧師講風涼話
[01:26:29.000 --> 01:26:31.000]  你自己背出來會好一點
[01:26:31.000 --> 01:26:33.000]  無論是生是死
[01:26:33.000 --> 01:26:35.000]  總叫基督在我身上
[01:26:35.000 --> 01:26:37.000]  照常顯大
[01:26:37.000 --> 01:26:39.000]  照常顯大
[01:26:39.000 --> 01:26:41.000]  懂嗎?
[01:26:41.000 --> 01:26:43.000]  懂嗎?
[01:26:43.000 --> 01:26:45.000]  求上帝幫助我
[01:26:45.000 --> 01:26:47.000]  請弟兄姐妹
[01:26:47.000 --> 01:26:49.000]  為你祈禱
[01:26:49.000 --> 01:26:51.000]  不只是求醫治
[01:26:51.000 --> 01:26:53.000]  上帝你要醫治我
[01:26:53.000 --> 01:26:55.000]  我不用到處去
[01:26:55.000 --> 01:26:57.000]  又歸板又歸血又歸殼
[01:26:57.000 --> 01:26:59.000]  又歸什麼歸物
[01:26:59.000 --> 01:27:01.000]  不用的, 我依靠你
[01:27:01.000 --> 01:27:03.000]  我的生命在你的手中
[01:27:03.000 --> 01:27:07.000]  你決定生死
[01:27:07.000 --> 01:27:09.000]  我祈禱的是
[01:27:09.000 --> 01:27:11.000]  無論是生是死
[01:27:11.000 --> 01:27:13.000]  聽到無論
[01:27:13.000 --> 01:27:15.000]  聽到生死
[01:27:15.000 --> 01:27:17.000]  總叫
[01:27:17.000 --> 01:27:19.000]  這個最難
[01:27:19.000 --> 01:27:21.000]  生的時候我們會榮耀上帝
[01:27:21.000 --> 01:27:23.000]  死到臨頭的時候
[01:27:23.000 --> 01:27:25.000]  我們就會晦氣
[01:27:25.000 --> 01:27:27.000]  榮什麼上帝
[01:27:27.000 --> 01:27:29.000]  耀什麼上帝
[01:27:29.000 --> 01:27:31.000]  上帝都不理我了
[01:27:31.000 --> 01:27:33.000]  不是, 他仍然是我的上帝
[01:27:33.000 --> 01:27:35.000]  對不對?
[01:27:35.000 --> 01:27:37.000]  仍然是他得榮耀
[01:27:37.000 --> 01:27:39.000]  人生在世
[01:27:39.000 --> 01:27:41.000]  目的就是叫上帝得榮耀
[01:27:41.000 --> 01:27:43.000]  Wesminster Confession
[01:27:43.000 --> 01:27:47.000]  最後一日
[01:27:47.000 --> 01:27:49.000]  你仍然都是榮耀上帝
[01:27:49.000 --> 01:27:53.000]  這樣叫做人生
[01:27:53.000 --> 01:27:55.000]  是因為你不怕
[01:27:55.000 --> 01:27:57.000]  為什麼不怕?
[01:27:57.000 --> 01:28:01.000]  因為死亡都在上帝的手中
[01:28:01.000 --> 01:28:03.000]  怎樣知道?
[01:28:03.000 --> 01:28:05.000]  神的兒子
[01:28:05.000 --> 01:28:07.000]  釘在十字架上
[01:28:07.000 --> 01:28:09.000]  死了
[01:28:09.000 --> 01:28:11.000]  但這不是故事的結束
[01:28:11.000 --> 01:28:13.000]  雖然這是今晚的結束
[01:28:13.000 --> 01:28:15.000]  夠鐘了
[01:28:15.000 --> 01:28:17.000]  明天我知道很多弟兄姊妹
[01:28:17.000 --> 01:28:19.000]  不會來這裡崇拜
[01:28:19.000 --> 01:28:21.000]  你知道故事的結束
[01:28:21.000 --> 01:28:23.000]  所以明天你不在這裡不要緊
[01:28:23.000 --> 01:28:25.000]  你讀聖經吧
[01:28:25.000 --> 01:28:27.000]  第三天
[01:28:27.000 --> 01:28:29.000]  神叫他從死裡復活
[01:28:29.000 --> 01:28:33.000]  耶穌不是說
[01:28:33.000 --> 01:28:35.000]  你去吧
[01:28:35.000 --> 01:28:37.000]  上帝會幫助你
[01:28:37.000 --> 01:28:39.000]  不是
[01:28:39.000 --> 01:28:41.000]  希伯來書說得好
[01:28:41.000 --> 01:28:43.000]  兒女既同有血肉之體
[01:28:43.000 --> 01:28:45.000]  他也親自成了血肉之體
[01:28:45.000 --> 01:28:47.000]  他和我們一起
[01:28:47.000 --> 01:28:49.000]  他帶著我們
[01:28:49.000 --> 01:28:51.000]  經過死亡
[01:28:51.000 --> 01:28:53.000]  藉著死
[01:28:53.000 --> 01:28:55.000]  敗壞掌死權的魔鬼
[01:28:55.000 --> 01:28:57.000]  叫我們
[01:28:57.000 --> 01:28:59.000]  這句我最喜歡
[01:28:59.000 --> 01:29:01.000]  不過你能不能背下去?
[01:29:01.000 --> 01:29:03.000]  叫我們這群
[01:29:03.000 --> 01:29:05.000]  一生怕死
[01:29:05.000 --> 01:29:07.000]  一生怕死
[01:29:07.000 --> 01:29:09.000]  一生怕死
[01:29:09.000 --> 01:29:11.000]  真是中了
[01:29:11.000 --> 01:29:13.000]  誰不怕死的舉手
[01:29:13.000 --> 01:29:15.000]  沒有的
[01:29:15.000 --> 01:29:17.000]  一生怕死
[01:29:17.000 --> 01:29:19.000]  易造奴隸
[01:29:19.000 --> 01:29:21.000]  釋放我們
[01:29:21.000 --> 01:29:23.000]  用廣東話說吧
[01:29:23.000 --> 01:29:25.000]  很難翻譯
[01:29:25.000 --> 01:29:27.000]  耶穌怎樣死我們不怕
[01:29:27.000 --> 01:29:29.000]  他死給我們看
[01:29:29.000 --> 01:29:31.000]  懂不懂
[01:29:31.000 --> 01:29:33.000]  他不是說
[01:29:33.000 --> 01:29:35.000]  不是分析
[01:29:35.000 --> 01:29:37.000]  不是講神學
[01:29:37.000 --> 01:29:39.000]  他是用他的生命
[01:29:39.000 --> 01:29:41.000]  經過死亡
[01:29:41.000 --> 01:29:43.000]  復活
[01:29:43.000 --> 01:29:45.000]  多瑪你過來
[01:29:45.000 --> 01:29:47.000]  你摸摸
[01:29:47.000 --> 01:29:49.000]  你以為我是陰魂不散
[01:29:49.000 --> 01:29:51.000]  還是你的
[01:29:51.000 --> 01:29:53.000]  眼花
[01:29:53.000 --> 01:29:55.000]  不是
[01:29:55.000 --> 01:29:57.000]  我是從死亡復活過來的
[01:29:57.000 --> 01:29:59.000]  耶穌基督
[01:29:59.000 --> 01:30:01.000]  不足以
[01:30:01.000 --> 01:30:03.000]  我們畏懼
[01:30:03.000 --> 01:30:05.000]  因為上帝
[01:30:05.000 --> 01:30:07.000]  掌管生死
[01:30:07.000 --> 01:30:11.000]  你要不怕
[01:30:11.000 --> 01:30:13.000]  你才懂得
[01:30:13.000 --> 01:30:15.000]  怎樣祈禱
[01:30:15.000 --> 01:30:17.000]  你怕就永遠都是
[01:30:17.000 --> 01:30:19.000]  抓住上帝
[01:30:19.000 --> 01:30:21.000]  醫好我
