
[00:00:00.000 --> 00:00:14.600]  大象牧師 時間很快 其實是頭尾兩個星期 但第三次來到這裡
[01:07:03.440 --> 01:07:05.440]  死了的人不能活的
[01:07:05.440 --> 01:07:08.440]  這樣永遠都不是那麼理想的
[01:07:08.440 --> 01:07:11.440]  上帝做事就不會像人間的雨嬋片
[01:07:11.440 --> 01:07:13.440]  或者人間的電影那樣
[01:07:13.440 --> 01:07:15.440]  最多只能夠問罪
[01:07:15.440 --> 01:07:17.440]  審判犯罪一方
[01:07:17.440 --> 01:07:19.440]  但是被害那方
[01:07:19.440 --> 01:07:21.440]  Can't do anything about it
[01:07:21.440 --> 01:07:22.440]  對不起
[01:07:22.440 --> 01:07:23.440]  沒辦法了
[01:07:23.440 --> 01:07:25.440]  仍然是一個遺憾
[01:07:25.440 --> 01:07:26.440]  不過起碼
[01:07:26.440 --> 01:07:27.440]  起碼
[01:07:27.440 --> 01:07:30.440]  能夠將犯罪者繩之於法
[01:07:30.440 --> 01:07:33.440]  但上帝做事就不可能這樣
[01:07:33.440 --> 01:07:35.440]  人間的遺憾
[01:07:35.440 --> 01:07:38.440]  在上帝面前是不能夠出現的
[01:07:38.440 --> 01:07:40.440]  所以就有復活了
[01:07:40.440 --> 01:07:43.440]  必然是叫所有屬於他的子民
[01:07:43.440 --> 01:07:44.440]  復活
[01:07:44.440 --> 01:07:46.440]  這樣才能夠完美的
[01:07:46.440 --> 01:07:48.440]  因為這班人本來就是上帝所揀選的
[01:07:48.440 --> 01:07:50.440]  部分人是因為做見證
[01:07:50.440 --> 01:07:52.440]  或者是自己上帝的道
[01:07:52.440 --> 01:07:53.440]  和自己的見證
[01:07:53.440 --> 01:07:55.440]  或者是基督的見證
[01:07:55.440 --> 01:07:57.440]  後來就說自己的見證
[01:07:57.440 --> 01:07:59.440]  是被殺
[01:07:59.440 --> 01:08:03.440]  所以在20章就讓那些人復活
[01:08:03.440 --> 01:08:05.440]  然後就有新天新地
[01:08:05.440 --> 01:08:07.440]  永遠和上帝在一起
[01:08:07.440 --> 01:08:09.440]  因為他們本來就是上帝揀選
[01:08:09.440 --> 01:08:11.440]  他們都在地上出現的時候
[01:08:11.440 --> 01:08:14.440]  是渴望與上帝同在
[01:08:14.440 --> 01:08:18.440]  所以上帝就滿足他們的渴望
[01:08:18.440 --> 01:08:22.440]  就永遠與他們同住
[01:08:22.440 --> 01:08:23.440]  這就是新天新地
[01:08:23.440 --> 01:08:25.440]  再沒有死亡
[01:08:25.440 --> 01:08:27.440]  因為20章尾的時候
[01:08:27.440 --> 01:08:33.440]  連死亡和陰間和龍都會有漏黃火壺
[01:08:33.440 --> 01:08:36.440]  所以漏黃火壺不是一個真的有火燒的地方
[01:08:36.440 --> 01:08:38.440]  你怎麼燒死亡呢?
[01:08:38.440 --> 01:08:40.440]  燒一隻獸都可以
[01:08:40.440 --> 01:08:42.440]  好像燒一隻豬一樣
[01:08:42.440 --> 01:08:46.440]  但是獸都不是實體
[01:08:46.440 --> 01:08:47.440]  不是一隻獸
[01:08:47.440 --> 01:08:48.440]  不是一隻怪獸
[01:08:48.440 --> 01:08:50.440]  一個權兵
[01:08:50.440 --> 01:08:51.440]  可能是一個人
[01:08:51.440 --> 01:08:55.440]  如果是死亡或陰間就不是一個實體
[01:08:55.440 --> 01:09:00.440]  所以火壺或地獄都不是指有不死的蟲不滅的火
[01:09:00.440 --> 01:09:02.440]  而是一個狀態
[01:09:02.440 --> 01:09:04.440]  那是什麼狀態呢?
[01:09:04.440 --> 01:09:05.440]  其實都很容易理解
[01:09:05.440 --> 01:09:09.440]  如果上帝的子民永遠與上帝同在的話
[01:09:09.440 --> 01:09:12.440]  新天新地耶路撒冷
[01:09:12.440 --> 01:09:14.440]  是一個有上帝同在
[01:09:14.440 --> 01:09:16.440]  永恆有上帝同在的地方
[01:09:16.440 --> 01:09:19.440]  那地獄姑且叫做地獄
[01:09:19.440 --> 01:09:25.440]  另外那個地方的定義就是永遠沒有上帝的地方
[01:09:25.440 --> 01:09:26.440]  就是這麼簡單
[01:09:26.440 --> 01:09:29.440]  有火沒火不是一個問題
[01:09:29.440 --> 01:09:30.440]  不是一件事
[01:09:30.440 --> 01:09:32.440]  沒有上帝才是一件事
[01:09:32.440 --> 01:09:35.440]  你說沒有上帝是懲罰嗎?
[01:09:35.440 --> 01:09:36.440]  這是懲罰嗎?
[01:09:36.440 --> 01:09:37.440]  不知道啊
[01:09:37.440 --> 01:09:39.440]  現在我都見不到上帝
[01:09:39.440 --> 01:09:40.440]  你不要開玩笑
[01:09:40.440 --> 01:09:42.440]  現在你見不到上帝
[01:09:42.440 --> 01:09:43.440]  但是上帝在
[01:09:43.440 --> 01:09:44.440]  你跟祂祈禱
[01:09:44.440 --> 01:09:46.440]  你跟祂做什麼?
[01:09:46.440 --> 01:09:47.440]  如果沒有上帝
[01:09:47.440 --> 01:09:49.440]  你跟我坐在這裡做什麼?
[01:09:49.440 --> 01:09:52.440]  所以上帝仍然掌管
[01:09:52.440 --> 01:09:55.440]  上帝仍然在地上工作
[01:09:55.440 --> 01:09:56.440]  我父作事到如今
[01:09:56.440 --> 01:09:58.440]  主耶穌說的
[01:09:58.440 --> 01:09:59.440]  所以上帝的工作
[01:09:59.440 --> 01:10:00.440]  聖靈的工作
[01:10:00.440 --> 01:10:01.440]  一直都在
[01:10:01.440 --> 01:10:03.440]  所以我們才會生命改變
[01:10:03.440 --> 01:10:04.440]  會得著改變
[01:10:04.440 --> 01:10:06.440]  所以上帝一直都在
[01:10:06.440 --> 01:10:07.440]  但是你要想像一個
[01:10:07.440 --> 01:10:08.440]  就是我們中華人說
[01:10:08.440 --> 01:10:09.440]  叫天不認叫地不聞
[01:10:09.440 --> 01:10:10.440]  就是說沒有一個人在
[01:10:10.440 --> 01:10:11.440]  沒有一個人聽見
[01:10:11.440 --> 01:10:13.440]  現在是上帝根本不聽
[01:10:13.440 --> 01:10:15.440]  你知道上帝根本不在那地方
[01:10:15.440 --> 01:10:16.440]  沒有啊
[01:10:16.440 --> 01:10:17.440]  上帝怎麼都不聽
[01:10:17.440 --> 01:10:18.440]  怎麼都不在
[01:10:18.440 --> 01:10:20.440]  怎麼都沒有啊
[01:10:20.440 --> 01:10:23.440]  這種恐怖是你沒辦法想像的
[01:10:23.440 --> 01:10:26.440]  尤其是我們現在的盼望在乎上帝
[01:10:26.440 --> 01:10:27.440]  而沒有上帝
[01:10:27.440 --> 01:10:29.440]  上帝是原則性地
[01:10:29.440 --> 01:10:30.440]  上帝可以
[01:10:30.440 --> 01:10:31.440]  上帝無所不在
[01:10:31.440 --> 01:10:33.440]  但是他也可以有一個地方
[01:10:33.440 --> 01:10:35.440]  我說我永遠不會在那地方
[01:10:35.440 --> 01:10:37.440]  那種絕望
[01:10:37.440 --> 01:10:39.440]  但是那些人本來就不喜歡上帝
[01:10:39.440 --> 01:10:42.440]  他們也是在生的時候自己揀選的
[01:10:42.440 --> 01:10:43.440]  他們也honor他們
[01:10:43.440 --> 01:10:44.440]  好啊 你不喜歡我嘛
[01:10:44.440 --> 01:10:45.440]  好 我永遠抽身
[01:10:45.440 --> 01:10:46.440]  永遠抽身
[01:10:46.440 --> 01:10:47.440]  是吧
[01:10:47.440 --> 01:10:48.440]  很恐怖的一件事
[01:10:48.440 --> 01:10:50.440]  所以要傳福音給你家人
[01:10:50.440 --> 01:10:51.440]  給你的親戚朋友
[01:10:51.440 --> 01:10:54.440]  不要被用火燒
[01:10:54.440 --> 01:10:55.440]  不死的蟲
[01:10:55.440 --> 01:10:56.440]  恐怖十倍
[01:10:56.440 --> 01:11:00.440]  你看到那些靈魂就全部在那裡
[01:11:00.440 --> 01:11:02.440]  你看喪屍電影
[01:11:02.440 --> 01:11:04.440]  就是有些大惡些
[01:11:04.440 --> 01:11:05.440]  有些小惡些
[01:11:05.440 --> 01:11:06.440]  大惡些就是那些喪屍
[01:11:06.440 --> 01:11:08.440]  小惡些就是一天到晚要面對那些喪屍
[01:11:08.440 --> 01:11:09.440]  都很恐怖
[01:11:09.440 --> 01:11:10.440]  我都不知道哪個慘些
[01:11:10.440 --> 01:11:11.440]  可能小惡些還慘些
[01:11:11.440 --> 01:11:13.440]  但這是人間的故事
[01:11:13.440 --> 01:11:14.440]  不是這樣看的
[01:11:14.440 --> 01:11:16.440]  但是無論如何
[01:11:16.440 --> 01:11:20.440]  這就是覺得其所的一個最終結局
[01:11:20.440 --> 01:11:22.440]  其實這個結局很恐怖
[01:11:22.440 --> 01:11:24.440]  如果是這樣的時候
[01:11:24.440 --> 01:11:27.440]  就完成了整個啟示錄的故事
[01:11:27.440 --> 01:11:29.440]  所以七人七號七碗
[01:11:29.440 --> 01:11:31.440]  你說七人七號七碗有什麼事呢
[01:11:31.440 --> 01:11:32.440]  很簡單
[01:11:32.440 --> 01:11:34.440]  七人七號七碗是前奏
[01:11:34.440 --> 01:11:36.440]  夾住那個故事才是最重要
[01:11:36.440 --> 01:11:39.440]  而七號本身是第六個號
[01:11:39.440 --> 01:11:42.440]  第七個號夾住兩個見證人的故事
[01:11:42.440 --> 01:11:44.440]  第七個號之後還有敘述
[01:11:44.440 --> 01:11:46.440]  十二十三十四章有敘述
[01:11:46.440 --> 01:11:49.440]  十三十四章有時是說到那兩隻獸出來
[01:11:49.440 --> 01:11:51.440]  有他自己的敘述
[01:11:51.440 --> 01:11:56.440]  原因就是第六個和第七個印章夾住兩個見證人的敘述
[01:11:56.440 --> 01:11:57.440]  是很籠統的
[01:11:57.440 --> 01:12:01.440]  而在現實裡面
[01:12:01.440 --> 01:12:03.440]  讓讀者明白你們所面對的
[01:12:03.440 --> 01:12:07.440]  你們那裡所說的由無底坑上來的獸
[01:12:07.440 --> 01:12:09.440]  和兩個見證人的真相
[01:12:09.440 --> 01:12:11.440]  在你們眼前的現實
[01:12:11.440 --> 01:12:15.440]  就是第十二十三十四章
[01:12:15.440 --> 01:12:18.440]  所以第十二第十三十四章
[01:12:18.440 --> 01:12:19.440]  其實是第十一章
[01:12:19.440 --> 01:12:21.440]  具體化當時的歷史
[01:12:21.440 --> 01:12:23.440]  將他從海裡出來的獸
[01:12:23.440 --> 01:12:24.440]  地上出來的獸
[01:12:24.440 --> 01:12:28.440]  具體化一看就知道是在說羅馬
[01:12:28.440 --> 01:12:33.440]  而等於是七個碗
[01:12:33.440 --> 01:12:35.440]  上帝的憤怒發盡之後
[01:12:35.440 --> 01:12:37.440]  去到巴比倫的審判
[01:12:37.440 --> 01:12:39.440]  都是具體在歷史上
[01:12:39.440 --> 01:12:42.440]  針對當時他們見到的羅馬
[01:12:42.440 --> 01:12:45.440]  上帝是怎樣審判這個帝國
[01:12:45.440 --> 01:12:47.440]  讓他們能夠明白
[01:12:47.440 --> 01:12:49.440]  即使他們面對羅馬的淫威也好
[01:12:49.440 --> 01:12:53.440]  羅馬都是掌管在上帝的審判之下
[01:12:53.440 --> 01:12:56.440]  這樣就完成了啟示錄的故事
[01:12:56.440 --> 01:12:57.440]  如果是這樣的話
[01:12:57.440 --> 01:12:59.440]  閉上眼睛就能夠背出啟示錄
[01:12:59.440 --> 01:13:01.440]  22章真的背得到
[01:13:03.440 --> 01:13:05.440]  書信開頭書信結束
[01:13:05.440 --> 01:13:07.440]  所以整個啟示錄的一封信
[01:13:07.440 --> 01:13:09.440]  不只是第二第三章
[01:13:09.440 --> 01:13:11.440]  書信開頭書信結束
[01:13:11.440 --> 01:13:13.440]  然後就兩個開始兩個結束
[01:13:13.440 --> 01:13:15.440]  第一個開始是人子的異象
[01:13:15.440 --> 01:13:19.440]  第二個結束都是人子征戰成功
[01:13:19.440 --> 01:13:26.440]  其實白馬身上的衣服是濺了鮮血
[01:13:26.440 --> 01:13:30.440]  那位戰勝了兩隻獸
[01:13:30.440 --> 01:13:34.440]  獸被丟到流黃火湖的結束
[01:13:34.440 --> 01:13:37.440]  第二個異象就是上帝保佑的異象
[01:13:37.440 --> 01:13:40.440]  和高揚和上帝保佑的異象
[01:13:40.440 --> 01:13:42.440]  上帝和高揚在一起
[01:13:42.440 --> 01:13:44.440]  第二個結束就是上帝和高揚
[01:13:44.440 --> 01:13:46.440]  和所有他所選擇的人在一起
[01:13:46.440 --> 01:13:48.440]  這個就是第二個結束
[01:13:48.440 --> 01:13:50.440]  第二個開始第二個結束
[01:13:50.440 --> 01:13:52.440]  中間就是七人七號七碗
[01:13:52.440 --> 01:13:55.440]  七人七號七碗就是前奏
[01:13:55.440 --> 01:13:57.440]  你當它是一個三幕劇
[01:13:57.440 --> 01:14:01.440]  每幕劇在起幕前都有一個前奏
[01:14:01.440 --> 01:14:09.440]  前奏往往就像symphony一樣
[01:14:09.440 --> 01:14:13.440]  前面那段的主題會在第一個動作中
[01:14:13.440 --> 01:14:17.440]  在第二第三第四的動作中重覆
[01:14:17.440 --> 01:14:22.440]  所以每個前奏都不需要有一個章法
[01:14:22.440 --> 01:14:25.440]  其實它只是宣佈一些主題
[01:14:25.440 --> 01:14:28.440]  宣佈一些預告一些主題
[01:14:28.440 --> 01:14:33.440]  故事本身就是開幕前奏之後的段落
[01:14:33.440 --> 01:14:36.440]  才是故事就是上帝選擇人
[01:14:36.440 --> 01:14:40.440]  然後七號的故事就是上帝選擇人之後
[01:14:40.440 --> 01:14:43.440]  叫他在地上在歷史中服侍他
[01:14:43.440 --> 01:14:44.440]  工作他工作
[01:14:44.440 --> 01:14:45.440]  找人當然要工作
[01:14:45.440 --> 01:14:47.440]  工作遭殃
[01:14:47.440 --> 01:14:49.440]  上帝就叫他工作
[01:14:49.440 --> 01:14:52.440]  上帝不會讓他們自己的僕人就此死去
[01:14:52.440 --> 01:14:55.440]  所以七碗前奏之後
[01:14:55.440 --> 01:14:57.440]  上帝的審判上帝的憤怒
[01:14:57.440 --> 01:15:01.440]  向殺害向迫害他自己子民的人討罪
[01:15:01.440 --> 01:15:02.440]  這樣就完了
[01:15:02.440 --> 01:15:05.440]  但這樣完又不完整
[01:15:05.440 --> 01:15:07.440]  所以這是粵語長篇才會這樣完結
[01:15:07.440 --> 01:15:09.440]  就叫做劇中死者已矣
[01:15:09.440 --> 01:15:11.440]  哎呀我們報了仇
[01:15:11.440 --> 01:15:15.440]  上帝不會這樣
[01:15:15.440 --> 01:15:17.440]  然後就讓他的子民復活
[01:15:17.440 --> 01:15:19.440]  然後永遠享受永遠和他一起
[01:15:19.440 --> 01:15:21.440]  而其他不要他的人
[01:15:21.440 --> 01:15:22.440]  本來不要他的人
[01:15:22.440 --> 01:15:24.440]  就以後都沒有他
[01:15:24.440 --> 01:15:26.440]  這樣就完成了啟示錄的故事
[01:15:26.440 --> 01:15:29.440]  這個故事是你和我都閉上眼都講得出來
[01:15:29.440 --> 01:15:32.440]  對當時的人有什麼幫助
[01:15:32.440 --> 01:15:35.440]  正正就是一方面警告他們
[01:15:35.440 --> 01:15:38.440]  要堅守要堅持
[01:15:38.440 --> 01:15:40.440]  給個故事給你看
[01:15:40.440 --> 01:15:43.440]  這個故事是整個歷史的故事
[01:15:43.440 --> 01:15:46.440]  整個自有上帝揀選
[01:15:46.440 --> 01:15:48.440]  自上帝揀選他子民以來
[01:15:48.440 --> 01:15:50.440]  一直到中末的歷史
[01:15:50.440 --> 01:15:52.440]  所以也是給你和我
[01:15:52.440 --> 01:15:54.440]  你和我都需要知道的歷史
[01:15:54.440 --> 01:15:56.440]  我們不怕
[01:15:56.440 --> 01:15:58.440]  上帝已經將他自己
[01:15:58.440 --> 01:16:02.440]  我們可能會面對到的事情都告訴了他
[01:16:02.440 --> 01:16:05.440]  不是所有信徒都會被逼白而死
[01:16:05.440 --> 01:16:07.440]  是有小部分人會
[01:16:07.440 --> 01:16:09.440]  但故事都是一樣
[01:16:09.440 --> 01:16:12.440]  在世上有災難
[01:16:12.440 --> 01:16:15.440]  人不能高過主人
[01:16:15.440 --> 01:16:17.440]  學生不能高過先生
[01:16:17.440 --> 01:16:18.440]  不知道耶穌怎麼說
[01:16:18.440 --> 01:16:20.440]  他們這樣對我
[01:16:20.440 --> 01:16:25.440]  所以也會這樣對你們
[01:16:25.440 --> 01:16:27.440]  這是對門徒的時候已經講了
[01:16:27.440 --> 01:16:29.440]  這個主題是不能改變的
[01:16:29.440 --> 01:16:31.440]  你就是不要跟主
[01:16:31.440 --> 01:16:33.440]  你跟主的話
[01:16:33.440 --> 01:16:35.440]  在地上照你們出黑暗
[01:16:35.440 --> 01:16:36.440]  照我們出黑暗
[01:16:36.440 --> 01:16:39.440]  入邪沒光明者的美德做見證的話
[01:16:39.440 --> 01:16:42.440]  你遲早會遭遇這些事情
[01:16:42.440 --> 01:16:43.440]  結果未必一定很差
[01:16:43.440 --> 01:16:45.440]  未必一定像安提柏那樣被殺
[01:16:45.440 --> 01:16:49.440]  但是事情就不中聽
[01:16:49.440 --> 01:16:51.440]  就是不中聽就是這麼簡單
[01:16:51.440 --> 01:16:58.440]  無論如何上帝都會審判地上的人
[01:16:58.440 --> 01:17:00.440]  這就是給我們有盼望
[01:17:00.440 --> 01:17:04.440]  還有給我們有一種堅持的可能
[01:17:04.440 --> 01:17:06.440]  因為上帝仍然作供
[01:17:06.440 --> 01:17:08.440]  所有最終
[01:17:08.440 --> 01:17:12.440]  你一定要相信公義是最終得到彰顯的
[01:17:12.440 --> 01:17:14.440]  如果公義永遠都得不到彰顯
[01:17:14.440 --> 01:17:16.440]  就是地上能做到就做到
[01:17:16.440 --> 01:17:17.440]  做不到就沒辦法了
[01:17:17.440 --> 01:17:19.440]  沒了就這麼多了
[01:17:19.440 --> 01:17:20.440]  有今生沒來世
[01:17:20.440 --> 01:17:22.440]  這是很悲觀的一件事情
[01:17:22.440 --> 01:17:25.440]  聖經不容許我們在這些位置悲觀
[01:17:25.440 --> 01:17:27.440]  是不容許的
[01:17:27.440 --> 01:17:30.440]  因為如果我們這樣悲觀
[01:17:30.440 --> 01:17:32.440]  就是對不起上帝
[01:17:32.440 --> 01:17:34.440]  上帝看死你都不會做事
[01:17:34.440 --> 01:17:36.440]  或者你做不到這些事
[01:17:36.440 --> 01:17:38.440]  我們要很小心
[01:17:38.440 --> 01:17:42.440]  這就是整卷啟示錄
[01:17:42.440 --> 01:17:44.440]  對當時的信徒
[01:17:44.440 --> 01:17:45.440]  因為牽涉到羅馬
[01:17:45.440 --> 01:17:47.440]  是他們聽得明白的
[01:17:47.440 --> 01:17:49.440]  但是對我們來說
[01:17:49.440 --> 01:17:50.440]  我們不是面對著羅馬
[01:17:50.440 --> 01:17:52.440]  羅馬帝國已經覆滅了很久
[01:17:52.440 --> 01:17:55.440]  我們面對著其他可能是其他的東西
[01:17:55.440 --> 01:17:57.440]  可能未有可能有
[01:17:57.440 --> 01:17:59.440]  因為帝國不是顏面不絕
[01:17:59.440 --> 01:18:01.440]  逼迫信徒敵黨上帝帝國
[01:18:01.440 --> 01:18:03.440]  不一定是顏面不絕的出現
[01:18:03.440 --> 01:18:06.440]  好像巴比倫去到羅馬都隔了一格
[01:18:06.440 --> 01:18:10.440]  而我們同樣是對我們說
[01:18:10.440 --> 01:18:12.440]  讓我們明白 讓我們知道
[01:18:12.440 --> 01:18:15.440]  這就是我三次裡
[01:18:15.440 --> 01:18:17.440]  將所有東西綜合起來
[01:18:17.440 --> 01:18:20.440]  和大家分享啟示錄的訊息
[01:18:20.440 --> 01:18:22.440]  這就是啟示錄的故事
[01:18:22.440 --> 01:18:24.440]  不要理會七印七號七碗
[01:18:24.440 --> 01:18:25.440]  前奏來的
[01:18:25.440 --> 01:18:26.440]  是啪啪啪的東西
[01:18:26.440 --> 01:18:30.440]  前奏開幕之前總是放下霹靂啪啦
[01:18:30.440 --> 01:18:32.440]  放下煙花 放下火花
[01:18:32.440 --> 01:18:35.440]  重要的是第六印和第六號之間的故事
[01:18:35.440 --> 01:18:39.440]  第六印和第七印之間的故事
[01:18:39.440 --> 01:18:41.440]  第六號和第七號之間的故事
[01:18:41.440 --> 01:18:46.440]  和第七號之後的兩張有關兩隻獸的故事
[01:18:46.440 --> 01:18:49.440]  然後就是七個碗之後的審判的故事
[01:18:49.440 --> 01:18:52.440]  然後就是上帝新天新地的故事
[01:18:52.440 --> 01:18:55.440]  那個才是餡 七印七號七碗
[01:18:55.440 --> 01:18:57.440]  根本就不是餡來的
[01:18:57.440 --> 01:18:59.440]  這個一定要注意
[01:18:59.440 --> 01:19:00.440]  如果你專注於七印七號七碗
[01:19:00.440 --> 01:19:02.440]  你永遠讀不明白啟示錄
[01:19:02.440 --> 01:19:07.440]  好 我就將時間給張牧師
[01:19:07.440 --> 01:19:11.440]  想問一下現場的弟兄姊妹
[01:19:11.440 --> 01:19:13.440]  有沒有一些提問
[01:19:13.440 --> 01:19:16.440]  現在輪到你問問題了
[01:19:16.440 --> 01:19:18.440]  我自己有一個問題
[01:19:18.440 --> 01:19:23.440]  其實剛才張sir你最後說到
[01:19:23.440 --> 01:19:27.440]  上帝的公義是會彰顯的
[01:19:27.440 --> 01:19:30.440]  但對於當時啟示錄的讀者
[01:19:30.440 --> 01:19:32.440]  即是羅馬時代的信徒
[01:19:32.440 --> 01:19:34.440]  其實他們都未看到
[01:19:34.440 --> 01:19:37.440]  或者未完全看到
[01:19:37.440 --> 01:19:43.440]  其實怎樣可以鼓勵到他們呢
[01:19:43.440 --> 01:19:45.440]  約翰寫的卷書的時候
[01:19:45.440 --> 01:19:47.440]  其實對於負賞
[01:19:47.440 --> 01:19:49.440]  任何一個時代都是
[01:19:49.440 --> 01:19:51.440]  對於為信仰負賞代價的人
[01:19:51.440 --> 01:19:53.440]  或者應該這樣說
[01:19:53.440 --> 01:19:56.440]  在現實裏面信不信主的人都好
[01:19:56.440 --> 01:19:58.440]  我們會打官司的
[01:19:58.440 --> 01:20:00.440]  因為到下個法庭都很忙
[01:20:00.440 --> 01:20:02.440]  可能能夠伸張公義
[01:20:02.440 --> 01:20:04.440]  但伸張不到
[01:20:04.440 --> 01:20:09.440]  在香港相對司法制度各方面
[01:20:09.440 --> 01:20:12.440]  公平公正的地方就OK
[01:20:12.440 --> 01:20:18.440]  其他地方就真的遭遇到不公平不公義
[01:20:18.440 --> 01:20:20.440]  被人欺負被人打都伸展到
[01:20:20.440 --> 01:20:23.440]  其實本來公義伸張不到
[01:20:23.440 --> 01:20:25.440]  就是人類歷史的事實
[01:20:25.440 --> 01:20:27.440]  這也是因為罪的緣故
[01:20:27.440 --> 01:20:30.440]  魔鬼撒旦的龍下來要搞事
[01:20:30.440 --> 01:20:32.440]  但不能夠全都拉到龍那裏
[01:20:32.440 --> 01:20:34.440]  因為我們人有自己的agency
[01:20:34.440 --> 01:20:35.440]  我們是活躍的
[01:20:35.440 --> 01:20:37.440]  我們自己都是一個主角
[01:20:37.440 --> 01:20:40.440]  所以在世界上無論信主的人
[01:20:40.440 --> 01:20:41.440]  或者不信主的人
[01:20:41.440 --> 01:20:44.440]  遭遇一些問題
[01:20:44.440 --> 01:20:46.440]  如果是一個不公的問題
[01:20:46.440 --> 01:20:47.440]  都未必一定能夠伸張
[01:20:47.440 --> 01:20:49.440]  所以基督徒不會例外
[01:20:49.440 --> 01:20:51.440]  不會因為我是基督徒
[01:20:51.440 --> 01:20:53.440]  因著信仰而遭遇不公的事情
[01:20:53.440 --> 01:20:54.440]  就必然伸張到
[01:20:54.440 --> 01:20:56.440]  其他人遭遇其他不公的事情
[01:20:56.440 --> 01:20:57.440]  就未必能夠伸張
[01:20:57.440 --> 01:20:59.440]  因為我們有上帝在我們那邊
[01:20:59.440 --> 01:21:01.440]  基督徒是沒有例外的
[01:21:01.440 --> 01:21:02.440]  所以在這裏
[01:21:02.440 --> 01:21:05.440]  每個信徒的份都和其他人一樣
[01:21:05.440 --> 01:21:07.440]  只不過我們真的有個盼望
[01:21:07.440 --> 01:21:09.440]  其他人未必有這個盼望
[01:21:09.440 --> 01:21:11.440]  他們說有今生無來世
[01:21:11.440 --> 01:21:14.440]  或者希望這個官不聽我說
[01:21:14.440 --> 01:21:16.440]  下一個官之類
[01:21:16.440 --> 01:21:17.440]  只能夠這樣
[01:21:17.440 --> 01:21:19.440]  或者自己take it into our own hands
[01:21:19.440 --> 01:21:21.440]  我自己親自去報復
[01:21:21.440 --> 01:21:23.440]  就是語場上的親自報仇雪恨
[01:21:23.440 --> 01:21:25.440]  自己不行就下一代
[01:21:25.440 --> 01:21:27.440]  教自己的子女
[01:21:27.440 --> 01:21:29.440]  主要是我們家族的仇人
[01:21:29.440 --> 01:21:31.440]  你長大一定要為父報仇
[01:21:31.440 --> 01:21:33.440]  然後自己死了
[01:21:33.440 --> 01:21:34.440]  子女就記得
[01:21:34.440 --> 01:21:35.440]  長大之後就報仇
[01:21:35.440 --> 01:21:36.440]  就是這樣
[01:21:36.440 --> 01:21:38.440]  所以我又覺得
[01:21:38.440 --> 01:21:40.440]  聖經從來沒有promise我們
[01:21:40.440 --> 01:21:42.440]  尤其是在
[01:21:42.440 --> 01:21:44.440]  我重覆第六章的第五印
[01:21:44.440 --> 01:21:46.440]  那個在祭壇底下望雲
[01:21:46.440 --> 01:21:48.440]  上帝承認了一件事
[01:21:48.440 --> 01:21:50.440]  就是很多事情在今生
[01:21:50.440 --> 01:21:53.440]  不會有即時的公義的報應
[01:21:53.440 --> 01:21:56.440]  應該有的色切的報應
[01:21:56.440 --> 01:21:58.440]  但是上帝給的promise就是說
[01:21:58.440 --> 01:22:02.440]  上次說的promise有些冷血
[01:22:02.440 --> 01:22:04.440]  人數都還沒死夠
[01:22:04.440 --> 01:22:05.440]  先死夠吧
[01:22:05.440 --> 01:22:06.440]  意思就是說
[01:22:06.440 --> 01:22:09.440]  上帝有他自己的位置和時間
[01:22:09.440 --> 01:22:11.440]  來報應
[01:22:11.440 --> 01:22:13.440]  而這個報應
[01:22:13.440 --> 01:22:15.440]  這個審判是報應不爽
[01:22:15.440 --> 01:22:16.440]  必然會發生的
[01:22:16.440 --> 01:22:18.440]  而這個就是我們有的信念
[01:22:18.440 --> 01:22:20.440]  有些可能今世都見到的
[01:22:20.440 --> 01:22:22.440]  今世見到的
[01:22:22.440 --> 01:22:24.440]  我舉一個例子
[01:22:24.440 --> 01:22:29.440]  在美國的教會的創會牧師
[01:22:29.440 --> 01:22:31.440]  老牧師比我高大
[01:22:31.440 --> 01:22:32.440]  是唐人
[01:22:32.440 --> 01:22:34.440]  年紀很大了
[01:22:34.440 --> 01:22:35.440]  他已經退休了
[01:22:35.440 --> 01:22:36.440]  我知道他進了醫院
[01:22:36.440 --> 01:22:37.440]  就去醫院探望他
[01:22:37.440 --> 01:22:39.440]  我做教會傳導人
[01:22:39.440 --> 01:22:41.440]  我見過他病之前
[01:22:41.440 --> 01:22:42.440]  我見過他一兩次
[01:22:42.440 --> 01:22:43.440]  去醫院探望他
[01:22:43.440 --> 01:22:45.440]  他那時候已經昏迷了
[01:22:45.440 --> 01:22:47.440]  躺在床上
[01:22:47.440 --> 01:22:48.440]  第一次探望他
[01:22:48.440 --> 01:22:49.440]  他躺在床上昏迷
[01:22:49.440 --> 01:22:51.440]  坐下來一會和他祈禱
[01:22:51.440 --> 01:22:52.440]  就走了
[01:22:52.440 --> 01:22:53.440]  第二次又去探望他
[01:22:53.440 --> 01:22:55.440]  多了一個婆婆
[01:22:55.440 --> 01:22:56.440]  坐在床上對面
[01:22:56.440 --> 01:22:57.440]  有個人站在那裡
[01:22:57.440 --> 01:23:00.440]  這位是認識牧師的嗎?
[01:23:00.440 --> 01:23:02.440]  婆婆說我是他的姐姐
[01:23:02.440 --> 01:23:05.440]  牧師的姐姐叫什麼我也不知道
[01:23:05.440 --> 01:23:07.440]  不知道怎麼稱呼
[01:23:07.440 --> 01:23:08.440]  坐下來
[01:23:08.440 --> 01:23:10.440]  老人家穿黑衣黑褲
