
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[01:36:49.740 --> 01:36:52.500]   and there's highly frowned upon in the Chinese community,
[01:36:52.500 --> 01:36:54.860]   which is all about harmony.
[01:36:54.860 --> 01:36:57.380]   So how should we juggle this balancing act,
[01:36:57.380 --> 01:37:00.460]   speaking or not speaking, and not to be complicit?
[01:37:00.460 --> 01:37:03.860]   So that is the very particular question.
[01:37:03.860 --> 01:37:08.620]   And in the more general nature is about how to communicate
[01:37:08.620 --> 01:37:12.020]   effectively and in a loving way to those
[01:37:12.020 --> 01:37:14.980]   who hold opposite opinions from you.
[01:37:14.980 --> 01:37:18.620]   So these are, I think, two very related questions.
[01:37:18.620 --> 01:37:20.660]   And can we hear your wisdom on that?
[01:37:20.660 --> 01:37:23.620]   - Yes, I'll offer what I have.
[01:37:23.620 --> 01:37:26.740]   Whether you consider it wisdom, I'll leave you to decide.
[01:37:27.700 --> 01:37:30.540]   Let me say first that what you've just described
[01:37:30.540 --> 01:37:34.020]   by that example is precisely what has been going on
[01:37:34.020 --> 01:37:35.980]   in the American white evangelical church,
[01:37:35.980 --> 01:37:39.620]   where you end up having some members of a church
[01:37:39.620 --> 01:37:43.740]   believe that, for example, that America and its government
[01:37:43.740 --> 01:37:48.060]   is not in any way an expression of God's will or desire.
[01:37:48.060 --> 01:37:51.460]   And in the same congregation, you have people who look
[01:37:51.460 --> 01:37:54.260]   at what's going on and say this at last is the best
[01:37:54.260 --> 01:37:57.420]   and most supportive government for Christians
[01:37:57.420 --> 01:37:59.940]   that the United States has ever had.
[01:37:59.940 --> 01:38:03.540]   So how do they share in the same congregational life?
[01:38:03.540 --> 01:38:07.940]   So this problem that we're all describing manifests
[01:38:07.940 --> 01:38:09.380]   under different issues perhaps,
[01:38:09.380 --> 01:38:11.940]   but the dynamic is really the same.
[01:38:11.940 --> 01:38:13.780]   So when I think about, first of all,
[01:38:13.780 --> 01:38:16.860]   how Jesus responds to this dilemma,
[01:38:16.860 --> 01:38:21.260]   he moves toward the stranger, toward the other,
[01:38:21.260 --> 01:38:24.660]   and also actually toward the so-called enemy.
[01:38:24.660 --> 01:38:28.820]   These are such dramatic examples,
[01:38:28.820 --> 01:38:31.460]   but one of them, for example, would be at the end
[01:38:31.460 --> 01:38:33.820]   of the Sermon on the Mount, when Jesus says
[01:38:33.820 --> 01:38:36.820]   that we build our house on rock or on sand,
[01:38:36.820 --> 01:38:39.220]   he's clearly saying that we build our house on rock
[01:38:39.220 --> 01:38:43.140]   by actually doing the truth, not by just affirming it
[01:38:43.140 --> 01:38:44.500]   or confessing the truth.
[01:38:44.500 --> 01:38:45.900]   We live the truth.
[01:38:45.900 --> 01:38:48.140]   That's how we build our house on rock.
[01:38:48.140 --> 01:38:50.100]   And what's interesting is that right after that,
[01:38:50.100 --> 01:38:54.420]   he encounters a person with epilepsy.
[01:38:54.420 --> 01:38:58.660]   Sorry, not with, yes, with epilepsy.
[01:38:58.660 --> 01:39:02.980]   No, sorry, excuse me, with leprosy, excuse me.
[01:39:02.980 --> 01:39:09.940]   And in that moment, he's invited to heal the person,
[01:39:09.940 --> 01:39:12.620]   and Jesus moves toward this person
[01:39:12.620 --> 01:39:16.260]   that was considered unclean, touches them, and heals them.
[01:39:16.260 --> 01:39:19.740]   And then if that's not enough of a shock,
[01:39:19.740 --> 01:39:24.420]   then the very next part of this is that a Roman centurion
[01:39:24.420 --> 01:39:29.420]   comes toward Jesus and says that a servant of his
[01:39:29.420 --> 01:39:31.940]   is in great need, could Jesus come and heal him?
[01:39:31.940 --> 01:39:34.540]   And Jesus says he's happily willing to do so,
[01:39:34.540 --> 01:39:37.620]   and the man says, "No, no, you don't need to come and do so
[01:39:37.620 --> 01:39:41.140]   "because you just say the word and it will be done."
[01:39:41.140 --> 01:39:45.180]   And then he pauses everyone around and said,
[01:39:45.180 --> 01:39:47.940]   "Did you just hear what this man said?
[01:39:47.940 --> 01:39:50.380]   "I have not heard," these are the critical words,
[01:39:50.380 --> 01:39:55.380]   "I've not heard faithfulness like this in all of Israel.
[01:39:55.380 --> 01:39:58.540]   "There are some people outside the kingdom of God
[01:39:58.540 --> 01:40:02.620]   "who will be in, and some who you presume to be in
[01:40:02.620 --> 01:40:04.700]   "who will be on the outside."
[01:40:04.700 --> 01:40:06.940]   Now, I share those stories because for me,
[01:40:06.940 --> 01:40:09.860]   they are examples of at least some of the things
[01:40:09.860 --> 01:40:12.460]   to consider in answering the question.
[01:40:12.460 --> 01:40:14.900]   I want to first of all move toward people
[01:40:14.900 --> 01:40:18.540]   that I might consider to be uncomfortable.
[01:40:18.540 --> 01:40:21.220]   They might not be, quote, "unclean,"
[01:40:21.220 --> 01:40:24.500]   but they're not like me or they are not easy
[01:40:24.500 --> 01:40:28.160]   for me to be with, or they are a problem,
[01:40:28.160 --> 01:40:30.200]   in quotes, in some way or another.
[01:40:30.200 --> 01:40:32.460]   And Jesus gives an example in this case
[01:40:32.460 --> 01:40:34.940]   and in so many other cases as we know
[01:40:34.940 --> 01:40:36.780]   about what it means to move toward people
[01:40:36.780 --> 01:40:41.780]   who are difficult, marginalized, awkward, needy,
[01:40:43.340 --> 01:40:44.860]   potentially unclean.
[01:40:44.860 --> 01:40:47.660]   I think there's a lot of tendency
[01:40:47.660 --> 01:40:49.940]   in contemporary culture around the world
[01:40:49.940 --> 01:40:52.100]   to label people clean and unclean,
[01:40:52.100 --> 01:40:56.780]   to be mindful that some are should be included
[01:40:56.780 --> 01:40:59.940]   and others don't deserve to be included.
[01:40:59.940 --> 01:41:02.040]   What's amazing about these texts
[01:41:02.040 --> 01:41:06.120]   in the early part of chapter eight of Matthew's gospel
[01:41:06.120 --> 01:41:11.120]   is that Jesus moves toward the man with leprosy,
[01:41:11.620 --> 01:41:16.620]   touches him, calls him a name of attachment,
[01:41:16.620 --> 01:41:24.140]   heals him, and does this completely counter
[01:41:24.140 --> 01:41:28.180]   to the pressure of the moment, the social pressure.
[01:41:28.180 --> 01:41:31.940]   But then more radically, when the centurion appears,
[01:41:31.940 --> 01:41:35.000]   the representative of dominating Roman authority,
[01:41:35.000 --> 01:41:39.560]   he receives the man's witness, hears it for what it is,
[01:41:40.680 --> 01:41:43.060]   acknowledges it and lifts it up,
[01:41:43.060 --> 01:41:47.620]   and then goes forward to actually heal the man's servant.
[01:41:47.620 --> 01:41:50.940]   Now, in both cases, I think we learn lessons
[01:41:50.940 --> 01:41:53.120]   about what it means to try to live together
[01:41:53.120 --> 01:41:53.960]   in a different way.
[01:41:53.960 --> 01:41:57.500]   In the first case, how do I learn to lean toward people
[01:41:57.500 --> 01:42:02.380]   that I might marginalize because of different opinions
[01:42:02.380 --> 01:42:06.020]   in churches over these very issues that you've just raised?
[01:42:06.020 --> 01:42:09.220]   That has to take practice to develop that ability.
[01:42:09.220 --> 01:42:14.080]   And I think often churches have small groups that meet
[01:42:14.080 --> 01:42:15.760]   or prayer groups that meet.
[01:42:15.760 --> 01:42:17.460]   Our ability to pray for one another,
[01:42:17.460 --> 01:42:19.660]   to grow in our capacity to love people
[01:42:19.660 --> 01:42:24.320]   inside the body of Christ is one of the kinds of prayers
[01:42:24.320 --> 01:42:26.420]   and the sort of work that we need
[01:42:26.420 --> 01:42:28.720]   to hold one another accountable to doing,
[01:42:28.720 --> 01:42:32.680]   not just becoming our own little small tribe within a tribe,
[01:42:32.680 --> 01:42:35.400]   but to actually learn to love one another,
[01:42:35.400 --> 01:42:38.200]   to see each other, to value each other,
[01:42:38.200 --> 01:42:40.840]   to honor in whatever way we can.
[01:42:40.840 --> 01:42:45.480]   And then the gold standard of Jesus
[01:42:45.480 --> 01:42:48.960]   is not whether we love those who love us,
[01:42:48.960 --> 01:42:51.280]   but whether we love those who don't love us
[01:42:51.280 --> 01:42:55.120]   or don't like us and who may even be our enemies.
[01:42:55.120 --> 01:42:58.880]   How do we also learn to practice loving people like that?
[01:42:58.880 --> 01:43:03.680]   And I think that happens in that case in Matthew 8,
[01:43:03.680 --> 01:43:05.360]   it happens first of all by Jesus
[01:43:05.360 --> 01:43:09.480]   just very carefully listening to what the man said.
[01:43:09.480 --> 01:43:12.040]   The most amazing part of that text
[01:43:12.040 --> 01:43:16.360]   is the way that Jesus hears his actual declaration of faith
[01:43:16.360 --> 01:43:19.360]   and then focuses on that,
[01:43:19.360 --> 01:43:23.320]   letting it fully be absorbed into his own heart and mind,
[01:43:23.320 --> 01:43:28.320]   and then responds back to that affirmingly.
[01:43:28.320 --> 01:43:30.960]   That is deep and profound faith,
[01:43:30.960 --> 01:43:33.840]   unlike anything I've heard in all of Israel.
[01:43:33.840 --> 01:43:36.720]   Well, that was scandalous, of course, to Jews.
[01:43:36.720 --> 01:43:39.480]   It was crazy to think that Jesus would do that.
[01:43:39.480 --> 01:43:42.680]   And yet Jesus listened very carefully
[01:43:42.680 --> 01:43:44.400]   and affirmed what he could affirm.
[01:43:44.400 --> 01:43:49.280]   Now, I think often in divided churches,
[01:43:49.280 --> 01:43:52.200]   like the ones that we're talking about tonight,
[01:43:52.200 --> 01:43:55.280]   we have to learn to really listen much more carefully.
[01:43:55.280 --> 01:43:59.340]   And often, not always, but often within the differences
[01:43:59.340 --> 01:44:02.320]   is a failure of really hearing the other person,
[01:44:02.320 --> 01:44:04.600]   really understanding why they're motivated,
[01:44:04.600 --> 01:44:07.880]   what it is that drives them, what their fears are,
[01:44:07.880 --> 01:44:10.400]   what controls their anxiety.
[01:44:10.400 --> 01:44:13.120]   Why are some people so insistent on holding on
[01:44:13.120 --> 01:44:15.000]   to certain forms of authority?
[01:44:15.000 --> 01:44:19.440]   And why do other people find it necessary,
[01:44:19.440 --> 01:44:21.480]   almost required for them
[01:44:21.480 --> 01:44:23.680]   to reject certain kinds of authority?
[01:44:23.680 --> 01:44:27.080]   Those are conversations that ultimately
[01:44:27.080 --> 01:44:29.000]   the body of Christ has to have,
[01:44:29.000 --> 01:44:32.640]   but we have to first be able to simply carry it out
[01:44:32.640 --> 01:44:34.880]   in a very respectful, mutual way.
[01:44:34.880 --> 01:44:37.640]   And that's gonna require that our hearts be remade.
[01:44:37.640 --> 01:44:40.000]   It's going to require, in Paul's language,
[01:44:40.000 --> 01:44:42.540]   that we be transformed by the renewing of our minds,
[01:44:42.540 --> 01:44:44.920]   that we have the heart of Christ
[01:44:44.920 --> 01:44:47.960]   and that we do not regard equality with God,
[01:44:47.960 --> 01:44:52.080]   that is taking our own prerogative and views as first order,
[01:44:52.080 --> 01:44:56.360]   but actually lay them down for the sake of loving
[01:44:56.360 --> 01:44:59.400]   and in some bizarre way,
[01:44:59.400 --> 01:45:02.840]   identifying with the person that we most disagree with.
[01:45:02.840 --> 01:45:06.460]   Those are just some small initial thoughts,
[01:45:06.460 --> 01:45:09.020]   but I think it's in that kind of direction
[01:45:09.020 --> 01:45:11.520]   that some of this work can be sustained.
[01:45:11.520 --> 01:45:13.080]   But as a pastor, we have to decide,
[01:45:13.080 --> 01:45:15.760]   and I was a pastor for 35 years
[01:45:15.760 --> 01:45:19.400]   before I became involved in formal theological education
[01:45:19.400 --> 01:45:20.580]   as I am now.
[01:45:20.580 --> 01:45:25.440]   And I was very, very aware every day as a pastor
[01:45:25.440 --> 01:45:28.840]   that it was about restoring community and communion.
[01:45:28.840 --> 01:45:30.880]   The word communion for me
[01:45:30.880 --> 01:45:33.840]   is one of the most valuable Christian words
[01:45:33.840 --> 01:45:35.680]   in the whole Christian vocabulary.
[01:45:35.680 --> 01:45:38.340]   And it's through that lens,
[01:45:38.340 --> 01:45:40.280]   communion with God, communion with one another,
[01:45:40.280 --> 01:45:44.800]   communion across the economic, social, political divides,
[01:45:44.800 --> 01:45:49.120]   that communion in Christ is meant to give us
[01:45:49.120 --> 01:45:54.120]   our ground on which to stand and build our lives.
[01:45:54.600 --> 01:45:58.160]   >> I think I do have something to add along this line
[01:45:58.160 --> 01:46:03.160]   from my experience with the mainline churches,
[01:46:03.160 --> 01:46:07.640]   because it's divided into the institutional
[01:46:07.640 --> 01:46:10.360]   and non-institutional churches.
[01:46:10.360 --> 01:46:11.200]   >> Yes.
[01:46:11.200 --> 01:46:15.240]   >> And I'm finding that this one major attitude
[01:46:15.240 --> 01:46:18.080]   that we need to have is to be humble
[01:46:18.080 --> 01:46:21.320]   and to know that in spite of all my conviction
[01:46:21.320 --> 01:46:25.560]   and understanding of truth, I don't have all the truth,
[01:46:25.560 --> 01:46:28.520]   that God is bigger and higher.
[01:46:28.520 --> 01:46:29.840]   >> Yes, yes.
[01:46:29.840 --> 01:46:34.840]   >> And I mean, if I know I have certain conviction
[01:46:34.840 --> 01:46:40.360]   that I'm following the right way in my choice,
[01:46:40.360 --> 01:46:44.560]   either it's institutional or non-institutional,
[01:46:44.560 --> 01:46:48.200]   but it's okay because I see the other party,
[01:46:48.200 --> 01:46:51.440]   the other churches as brothers and sisters
[01:46:51.440 --> 01:46:53.600]   and not as satanic work.
[01:46:53.600 --> 01:46:54.440]   >> Right, yes.
[01:46:54.440 --> 01:46:56.840]   >> So this is important.
[01:46:56.840 --> 01:47:01.840]   And another way, another solution is for me
[01:47:01.840 --> 01:47:05.640]   to be engaged together in some joint projects.
[01:47:05.640 --> 01:47:09.280]   Usually I find that some social projects is good,
[01:47:09.280 --> 01:47:13.880]   like some community work projects like that,
[01:47:14.160 --> 01:47:18.720]   together with people from different groups
[01:47:18.720 --> 01:47:22.080]   and denominations, they don't have denominations,
[01:47:22.080 --> 01:47:26.280]   but institutions, outside institutions.
[01:47:26.280 --> 01:47:29.400]   And if we work together, through living together,
[01:47:29.400 --> 01:47:31.560]   we come to appreciate what they have
[01:47:31.560 --> 01:47:33.800]   and what I don't have, okay?
[01:47:33.800 --> 01:47:34.640]   >> Right.
[01:47:34.640 --> 01:47:37.160]   >> And then by communing together,
[01:47:37.160 --> 01:47:41.160]   I think this is a way for us to soften our divide.
[01:47:41.160 --> 01:47:42.000]   >> Yes.
[01:47:42.000 --> 01:47:44.080]   >> And then I have to acknowledge that
[01:47:44.080 --> 01:47:45.560]   the divide is always there.
[01:47:45.560 --> 01:47:48.240]   I mean, I have no way to sort of--
[01:47:48.240 --> 01:47:49.720]   >> Right.
[01:47:49.720 --> 01:47:50.560]   You can't pretend.
[01:47:50.560 --> 01:47:55.520]   >> Yeah, I can't, I can't dissolve that, okay?
[01:47:55.520 --> 01:47:59.040]   But I can, to a certain extent,
[01:47:59.040 --> 01:48:04.040]   hold one another's arms and then we say
[01:48:04.040 --> 01:48:05.480]   that we can work together.
[01:48:05.480 --> 01:48:10.480]   And I always tell my friends that our enemies are outside,
[01:48:10.760 --> 01:48:12.160]   not inside this circle.
[01:48:12.160 --> 01:48:14.000]   >> Yes, right, thank you.
[01:48:14.000 --> 01:48:16.920]   >> So even though you mentioned,
[01:48:16.920 --> 01:48:20.400]   it's only your small initial thoughts,
[01:48:20.400 --> 01:48:23.400]   it takes a heart which is big
[01:48:23.400 --> 01:48:27.360]   and that can generate a large amount of courage
[01:48:27.360 --> 01:48:30.880]   and also so as to overcome a barrier
[01:48:30.880 --> 01:48:33.160]   which is as high as a mountain, actually.
[01:48:33.160 --> 01:48:35.040]   >> Right, right, that's the stuff.
[01:48:35.040 --> 01:48:38.520]   >> But we really appreciate that.
[01:48:39.600 --> 01:48:43.160]   And well, actually, this related,
[01:48:43.160 --> 01:48:46.800]   but not that political or maybe political,
[01:48:46.800 --> 01:48:50.000]   sexuality has become a political issue as well.
[01:48:50.000 --> 01:48:52.960]   So one of our faculty members raised this question.
[01:48:52.960 --> 01:48:57.160]   Suppose, so you are talking to
[01:48:57.160 --> 01:48:59.280]   the conservative white Christians
[01:48:59.280 --> 01:49:03.240]   who feel threatened by the LGBTQ movement,
[01:49:03.240 --> 01:49:04.440]   who feel that they are losing
[01:49:04.440 --> 01:49:06.680]   their once dominant social influence.
[01:49:06.680 --> 01:49:09.600]   So how would you encourage them to change?
[01:49:09.600 --> 01:49:14.480]   >> Well, I think it's along the very same lines
[01:49:14.480 --> 01:49:15.680]   that we were just discussing.
[01:49:15.680 --> 01:49:18.200]   I think it has to do with beginning first,
[01:49:18.200 --> 01:49:20.560]   not with theological assessments,
[01:49:20.560 --> 01:49:25.560]   but with interpersonal relationship building,
[01:49:25.560 --> 01:49:30.200]   letting people actually tell you their story.
[01:49:30.200 --> 01:49:33.000]   Often I find in settings like that,
[01:49:33.000 --> 01:49:35.000]   this is less and less true by the way,
[01:49:35.000 --> 01:49:36.720]   but it has been true,
[01:49:36.720 --> 01:49:38.960]   that people didn't believe that they knew anyone
[01:49:38.960 --> 01:49:41.760]   who was LGBTQIA.
[01:49:41.760 --> 01:49:46.880]   They didn't have any idea where those people were,
[01:49:46.880 --> 01:49:48.160]   but they were not in their life.
[01:49:48.160 --> 01:49:50.760]   Well, it turns out, as more and more people
[01:49:50.760 --> 01:49:54.200]   have been willing to explain and declare who they are
[01:49:54.200 --> 01:49:57.600]   and how they approach the world,
[01:49:57.600 --> 01:50:00.240]   they are discovering that their children,
[01:50:00.240 --> 01:50:02.800]   their grandchildren, their neighbors,
[01:50:02.800 --> 01:50:07.800]   their friends, their colleagues may either be LGBTQ
[01:50:07.800 --> 01:50:12.640]   or they may be related to people who are.
[01:50:12.640 --> 01:50:14.960]   And when that occurs,
[01:50:14.960 --> 01:50:18.440]   it's a privilege to actually welcome the knowledge
[01:50:18.440 --> 01:50:22.080]   of who someone actually understands themselves to be.
[01:50:22.080 --> 01:50:26.600]   So even though I maintain myself a traditional view
[01:50:26.600 --> 01:50:30.720]   of the theological and moral understandings
[01:50:30.720 --> 01:50:35.120]   of human sexuality that have been classic in Christianity,
[01:50:35.120 --> 01:50:39.920]   I don't do so as a wall against LGBT people
[01:50:39.920 --> 01:50:43.440]   or as a battering ram to defeat them.
[01:50:43.440 --> 01:50:44.920]   I want to hear them.
[01:50:44.920 --> 01:50:46.120]   I want to know them.
[01:50:46.120 --> 01:50:47.440]   I want to love them.
[01:50:47.440 --> 01:50:51.080]   I want to invite them into communion with me
[01:50:51.080 --> 01:50:52.280]   and with other people.
[01:50:52.280 --> 01:50:54.520]   I want them to not be isolated.
[01:50:54.520 --> 01:50:57.480]   I want them to not be self-loathing.
[01:50:57.480 --> 01:51:00.680]   I want them to feel as much welcome
[01:51:00.680 --> 01:51:03.760]   as I can extend to them.
[01:51:03.760 --> 01:51:08.760]   And so I would encourage such a community, for example,
[01:51:08.760 --> 01:51:11.920]   to think carefully about who they really know
[01:51:11.920 --> 01:51:14.680]   and how they are going to love people.
[01:51:14.680 --> 01:51:17.520]   And I think every pastor has to work out
[01:51:17.520 --> 01:51:19.080]   in their own particular setting
[01:51:19.080 --> 01:51:22.880]   how they're going to help people
[01:51:22.880 --> 01:51:27.160]   do this kind of self-formational work.
[01:51:27.160 --> 01:51:28.560]   But it really has to begin
[01:51:28.560 --> 01:51:30.600]   by the same things we've just talked about,
[01:51:30.600 --> 01:51:33.600]   laying down power, laying down certainty,
[01:51:33.600 --> 01:51:35.280]   laying down self-righteousness,
[01:51:35.280 --> 01:51:38.040]   not righteousness, but self-righteousness,
[01:51:38.040 --> 01:51:42.720]   laying down a presumption of a theological exam
[01:51:42.720 --> 01:51:44.920]   at the very beginning or a moral exam
[01:51:44.920 --> 01:51:46.960]   at the beginning of every relationship,
[01:51:46.960 --> 01:51:49.320]   which is not the way that any of us, in fact,
[01:51:49.320 --> 01:51:53.720]   actually live, nor would we want to live that way.
[01:51:53.720 --> 01:51:55.160]   So we want to know one another.
[01:51:55.160 --> 01:51:57.360]   We want to love one another.
[01:51:57.360 --> 01:51:59.200]   And there may be differences, of course.
[01:51:59.200 --> 01:52:02.040]   There are differences in how we see the world
[01:52:02.040 --> 01:52:04.200]   and relate to one another.
[01:52:04.200 --> 01:52:08.360]   But I want to start with, as Dr. Chan said,
[01:52:08.360 --> 01:52:11.000]   I want to start with an attitude of humility
[01:52:11.000 --> 01:52:12.640]   and of deference.
[01:52:12.640 --> 01:52:14.800]   I want to listen very, very carefully.
[01:52:14.800 --> 01:52:17.080]   I want to hear their story.
[01:52:17.080 --> 01:52:20.200]   I want to understand and empathize
[01:52:20.200 --> 01:52:23.960]   with the way that their story has unfolded.
[01:52:23.960 --> 01:52:26.160]   Now, I believe that all of our stories
[01:52:26.160 --> 01:52:29.400]   are held by a larger story that's God's story.
[01:52:29.400 --> 01:52:34.240]   So eventually, in some way, verbal and nonverbal both,
[01:52:34.240 --> 01:52:39.480]   I want to help people who are LGBTQ2,
[01:52:39.480 --> 01:52:42.560]   if they don't already,
[01:52:42.560 --> 01:52:44.200]   understand how to hold their story
[01:52:44.200 --> 01:52:47.440]   in light of the greater story of God.
[01:52:47.440 --> 01:52:49.480]   That's a longer and more theological question,
[01:52:49.480 --> 01:52:51.320]   but on the pastoral level,
[01:52:51.320 --> 01:52:53.520]   I think it has to do with inviting people
[01:52:53.520 --> 01:52:57.160]   into honesty, into their own vulnerability,
[01:52:57.160 --> 01:53:00.200]   into their places of pain and shame,
[01:53:00.200 --> 01:53:02.960]   and say, "Can you imagine what it's like
[01:53:02.960 --> 01:53:07.000]   to live in a community in which those realities
[01:53:07.000 --> 01:53:09.000]   are reinforced by the church?"
[01:53:09.000 --> 01:53:11.360]   People feel worse about themselves.
[01:53:11.360 --> 01:53:14.520]   People feel more marginalized about themselves
[01:53:14.520 --> 01:53:18.160]   by the way the church has related to LGBT people.
[01:53:18.160 --> 01:53:21.400]   And frequently, the church has been a failure
[01:53:21.400 --> 01:53:24.160]   in loving people who don't live up
[01:53:24.160 --> 01:53:29.400]   to what we believe are biblical standards, perhaps.
[01:53:29.400 --> 01:53:31.240]   -I'm deeply struck by your comment
[01:53:31.240 --> 01:53:35.720]   that it is a matter about loving and respecting your neighbors
[01:53:35.720 --> 01:53:38.880]   as creating an image of God.
[01:53:38.880 --> 01:53:41.720]   It's not about warring or battling
[01:53:41.720 --> 01:53:45.280]   for theological or ideological correctness.
[01:53:45.280 --> 01:53:49.320]   So this is a very important thing to remember, actually.
[01:53:49.320 --> 01:53:52.360]   And maybe another question,
[01:53:52.360 --> 01:53:56.080]   or perhaps that will be the one last question.
[01:53:56.080 --> 01:53:58.240]   Dr. Levitin, you talked about the influence
[01:53:58.240 --> 01:54:01.040]   from the media in the 1990s.
[01:54:01.040 --> 01:54:04.560]   So could you comment on the impacts on the social media
[01:54:04.560 --> 01:54:07.720]   in white evangelicals?
[01:54:07.720 --> 01:54:10.920]   -Yes. Well, it's, of course, a problem,
[01:54:10.920 --> 01:54:13.680]   as I would say it, at least all around the world,
[01:54:13.680 --> 01:54:17.600]   or at least in places where social media dominance
[01:54:17.600 --> 01:54:20.840]   controls things, as social media does dominate things
[01:54:20.840 --> 01:54:22.440]   in the United States.
[01:54:22.440 --> 01:54:25.120]   So you have public media of various kinds,
[01:54:25.120 --> 01:54:26.920]   but then you have just the social media
[01:54:26.920 --> 01:54:30.640]   and all the networks and communication of messages,
[01:54:30.640 --> 01:54:33.480]   which can be used as battering rams.
[01:54:33.480 --> 01:54:36.320]   And this is why it has been such a big deal
[01:54:36.320 --> 01:54:38.920]   in the last few days,
[01:54:38.920 --> 01:54:42.880]   since Twitter no longer allowed President Trump
[01:54:42.880 --> 01:54:48.040]   to be able to post his declarations of various kinds,
[01:54:48.040 --> 01:54:51.760]   as you've probably pleasantly experienced
[01:54:51.760 --> 01:54:53.360]   or seen or heard about.
[01:54:53.360 --> 01:54:57.000]   And he has a following on Twitter
[01:54:57.000 --> 01:54:59.480]   of something like 84 million people.
[01:54:59.480 --> 01:55:06.280]   So he would typically tweet,
[01:55:06.280 --> 01:55:08.560]   you know, usually several dozen messages
[01:55:08.560 --> 01:55:12.880]   over the course of a day, to 84 million people.
[01:55:12.880 --> 01:55:15.520]   So let's just imagine he was the only person
[01:55:15.520 --> 01:55:18.320]   that was engaging in social media.
[01:55:18.320 --> 01:55:19.640]   It would be a dominant voice.
[01:55:19.640 --> 01:55:21.800]   But because of how it's picked up and distributed
[01:55:21.800 --> 01:55:25.080]   and spread throughout network upon network
[01:55:25.080 --> 01:55:28.880]   upon network upon network, it just pervades our lives.
[01:55:28.880 --> 01:55:32.880]   And it is one of the major, I would say,
[01:55:32.880 --> 01:55:37.080]   toxicities that now influences the life of the church,
[01:55:37.080 --> 01:55:44.320]   which can't possibly compete with the overwhelming amount
[01:55:44.320 --> 01:55:46.560]   of social media presence and power
[01:55:46.560 --> 01:55:48.400]   that's influencing people's lives.
[01:55:48.400 --> 01:55:50.520]   We used to say it was television.
[01:55:50.520 --> 01:55:52.560]   It's less television, of course, now.
[01:55:52.560 --> 01:55:54.680]   And it's really the Internet
[01:55:54.680 --> 01:55:57.120]   and it's really social media in particular.
[01:55:57.120 --> 01:56:00.600]   And that makes Christian discipleship that much harder.
[01:56:00.600 --> 01:56:05.160]   So, yeah, I think it's an example of the fact
[01:56:05.160 --> 01:56:08.160]   that the American church has come to be dominated
[01:56:08.160 --> 01:56:10.360]   more by social media voices
[01:56:10.360 --> 01:56:15.680]   than by the faithful word of God preached on Sunday,
[01:56:15.680 --> 01:56:17.240]   encouraged in home,
[01:56:17.240 --> 01:56:19.560]   nurtured by individual discipleship,
[01:56:19.560 --> 01:56:21.440]   shared in small groups, right?
[01:56:21.440 --> 01:56:23.560]   These are things that can't compete
[01:56:23.560 --> 01:56:27.240]   against the ocean of social media.
[01:56:27.240 --> 01:56:28.960]   So I think it's a huge challenge
[01:56:28.960 --> 01:56:32.920]   and an example of the white evangelical church's willingness
[01:56:32.920 --> 01:56:36.400]   to just give that ground and to believe that all of that
[01:56:36.400 --> 01:56:39.680]   is one thing and then the church
[01:56:39.680 --> 01:56:43.800]   and its pleasant message is on another.
[01:56:43.800 --> 01:56:45.480]   And the two don't meet,
[01:56:45.480 --> 01:56:48.840]   and the radical Jesus of transformation
[01:56:48.840 --> 01:56:51.040]   and redemption is lost.
[01:56:51.040 --> 01:56:56.680]   - I hope today we are redeeming the social media
[01:56:56.680 --> 01:57:00.600]   by broadcasting something of positive value.
[01:57:00.600 --> 01:57:05.360]   And also, yeah, we hope that all those
[01:57:05.360 --> 01:57:09.000]   who are listening to Dr. Leperton's
[01:57:09.000 --> 01:57:13.560]   and our two response speakers' speeches will be enlightened.
[01:57:13.560 --> 01:57:16.720]   And we wholeheartedly look forward
[01:57:16.720 --> 01:57:18.520]   to the coming three lectures,
[01:57:18.520 --> 01:57:22.240]   which Dr. Leperton will be giving in the coming three days.
[01:57:22.240 --> 01:57:25.560]   And once again, a big round of applause
[01:57:25.560 --> 01:57:27.160]   for our three speakers today.
[01:57:27.160 --> 01:57:29.560]   - Thank you.
[01:57:30.320 --> 01:57:32.560]   (audience applauding)
[01:57:32.560 --> 01:57:34.040]   - And today- - Can I say one thing?
[01:57:34.040 --> 01:57:35.320]   - Yes, yeah, sure.
[01:57:35.320 --> 01:57:39.000]   - The difficulty of speaking on this subject
[01:57:39.000 --> 01:57:42.840]   is that I arrive in your presence with this terrible news.
[01:57:42.840 --> 01:57:47.840]   It feels like I've arrived with a very dark cloud.
[01:57:47.840 --> 01:57:51.280]   And I just wanna assure you,
[01:57:51.280 --> 01:57:53.560]   A, that that's not all that I think about,
[01:57:53.560 --> 01:57:56.160]   but B, there's all kinds of reasons
[01:57:56.160 --> 01:57:57.720]   for celebration and gladness
[01:57:57.720 --> 01:57:59.520]   in both the life of the church,
[01:57:59.520 --> 01:58:02.400]   including even the white evangelical church.
[01:58:02.400 --> 01:58:05.080]   But there are, this is a critical moment.
[01:58:05.080 --> 01:58:07.160]   I can't overstate that.
[01:58:07.160 --> 01:58:08.760]   And I am grateful for the chance
[01:58:08.760 --> 01:58:10.480]   to be able to talk with you.
[01:58:10.480 --> 01:58:12.360]   But I also want to encourage you,
