
[00:00:00.000 --> 00:00:02.920]   (soft piano music)
[01:37:14.540 --> 01:37:18.740]   and repentant statements of their own sense of complicity
[01:37:18.740 --> 01:37:20.060]   in this narrative.
[01:37:20.060 --> 01:37:24.140]   And in the letter that I put out last week,
[01:37:24.140 --> 01:37:28.340]   I was trying to say, we have to call ourselves into account,
[01:37:28.340 --> 01:37:31.140]   though Fuller would not wanna see itself
[01:37:31.140 --> 01:37:34.020]   as part of this narrative that I'm describing.
[01:37:34.020 --> 01:37:37.620]   There's no way that we are not in some way entangled in it
[01:37:37.620 --> 01:37:39.940]   and guilty of some of the same things,
[01:37:39.940 --> 01:37:44.060]   even though we may occupy a different social location
[01:37:44.060 --> 01:37:46.740]   and have a different social critique,
[01:37:46.740 --> 01:37:51.340]   we can still be caught up in the same problematic issues.
[01:37:51.340 --> 01:37:54.380]   So let's admit that of ourselves.
[01:37:54.380 --> 01:37:56.700]   I think what I'm being invited into
[01:37:56.700 --> 01:37:59.300]   and what I'm inviting others into here
[01:37:59.300 --> 01:38:02.140]   is into a sustained conversation
[01:38:02.140 --> 01:38:06.140]   with different people from different racial,
[01:38:06.140 --> 01:38:10.180]   theological and denominational contexts
[01:38:10.180 --> 01:38:14.420]   to have some sustained conversations about the crisis itself
[01:38:14.420 --> 01:38:18.420]   because to some degree, we have to feel our way
[01:38:18.420 --> 01:38:23.420]   toward as much of a fresh narrative that we can all share in
[01:38:23.420 --> 01:38:29.020]   in order to be able to then share in acting together
[01:38:29.020 --> 01:38:32.780]   in a way that could be really more publicly productive.
[01:38:32.780 --> 01:38:36.780]   Right now, there are just endless stories.
[01:38:36.780 --> 01:38:42.700]   I wonder if all of you are aware of a quite wonderful video.
[01:38:42.700 --> 01:38:45.100]   I don't know if it's been translated into Chinese,
[01:38:45.100 --> 01:38:50.100]   but it's one of the TED Talks given by a Nigerian woman
[01:38:50.100 --> 01:38:56.580]   named Adichie is her last name, Chimamanda Adichie.
[01:38:56.580 --> 01:39:00.140]   And it's called "The Danger of the Single Story."
[01:39:00.140 --> 01:39:02.660]   "The Danger of the Single Story."
[01:39:02.660 --> 01:39:07.660]   And she basically offers us a kind of social anthropology
[01:39:07.660 --> 01:39:12.740]   of why there is almost never one story.
[01:39:12.740 --> 01:39:14.980]   So what I'm not trying to argue for is
[01:39:14.980 --> 01:39:17.420]   we all need to come together and tell the same story.
[01:39:17.420 --> 01:39:21.260]   That's not a good idea, even as a goal,
[01:39:21.260 --> 01:39:23.940]   let alone as a possibility.
[01:39:23.940 --> 01:39:28.940]   So, but what I am saying is a shared narrative,
[01:39:28.940 --> 01:39:31.980]   even in our differences in our narratives,
[01:39:31.980 --> 01:39:34.420]   that could bring us close enough together
[01:39:34.420 --> 01:39:38.020]   that we could then begin to conceive the church in America
[01:39:38.020 --> 01:39:39.700]   in a different way.
[01:39:39.700 --> 01:39:41.660]   And we've not been very good at this.
[01:39:41.660 --> 01:39:44.260]   We're inventive around secular values.
[01:39:44.260 --> 01:39:47.340]   We're not very inventive around gospel values.
[01:39:47.340 --> 01:39:49.020]   How do we become more Christ-like
[01:39:49.020 --> 01:39:51.700]   is not the dominant question in the American church.
[01:39:51.700 --> 01:39:55.020]   And that's partly what I've been trying to say this evening,
[01:39:55.020 --> 01:39:56.940]   or tomorrow morning, rather,
[01:39:56.940 --> 01:40:01.940]   is that we are called to become conformed to Jesus Christ
[01:40:01.940 --> 01:40:06.820]   individually and communally.
[01:40:06.820 --> 01:40:09.900]   But that's not our goal,
[01:40:09.900 --> 01:40:13.660]   not predominantly within the white evangelical movement.
[01:40:13.660 --> 01:40:18.660]   It's how do we retain being white and dominant and male
[01:40:19.060 --> 01:40:22.620]   and successful and powerful and influential?
[01:40:22.620 --> 01:40:24.940]   Those are the questions that have driven so much
[01:40:24.940 --> 01:40:26.420]   of the American church,
[01:40:26.420 --> 01:40:29.980]   not how do we become conformed to Jesus Christ?
[01:40:29.980 --> 01:40:32.180]   How do we lay down our power?
[01:40:32.180 --> 01:40:35.340]   How do we surrender in the name of Jesus
[01:40:35.340 --> 01:40:39.220]   to our friends, our neighbors, our family,
[01:40:39.220 --> 01:40:43.300]   and including our enemies in ways that represent
[01:40:43.300 --> 01:40:46.620]   the unexpected love and sacrifice of Jesus?
[01:40:46.620 --> 01:40:49.380]   Those are surely the qualities that are meant to be part
[01:40:49.380 --> 01:40:51.780]   of what the body of Christ throughout history,
[01:40:51.780 --> 01:40:53.100]   when it's been at its best,
[01:40:53.100 --> 01:40:54.980]   that's what the church has been called to.
[01:40:54.980 --> 01:40:57.820]   That's what we are called to in this moment.
[01:40:57.820 --> 01:41:01.380]   And I've been trying to highlight the way that the church,
[01:41:01.380 --> 01:41:04.140]   the evangelical white church in America,
[01:41:04.140 --> 01:41:06.860]   loves using that language.
[01:41:06.860 --> 01:41:09.900]   And it preaches it, it writes about it, it teaches it,
[01:41:09.900 --> 01:41:12.620]   but it does it within the confines
[01:41:12.620 --> 01:41:15.300]   of a social structure that is so much more
[01:41:15.300 --> 01:41:18.580]   than the confines of a social structure,
[01:41:18.580 --> 01:41:20.900]   which actually makes becoming Christ-like,
[01:41:20.900 --> 01:41:24.300]   by definition, actually not the goal.
[01:41:24.300 --> 01:41:26.700]   It's actually to be white, male, American,
[01:41:26.700 --> 01:41:30.060]   dominant, successful, powerful, et cetera.
[01:41:30.060 --> 01:41:32.260]   That's, it's our destruction.
[01:41:32.260 --> 01:41:35.220]   So when I think about will evangelicals
[01:41:35.220 --> 01:41:36.980]   be different parties, you know,
[01:41:36.980 --> 01:41:41.980]   different political point of views and ethnic groups?
[01:41:41.980 --> 01:41:44.380]   - Right, right.
[01:41:44.380 --> 01:41:46.260]   - And I remember when I was a pastor,
[01:41:46.260 --> 01:41:48.660]   there was a period of time in the congregation
[01:41:48.660 --> 01:41:51.100]   that I was serving in Berkeley, California,
[01:41:51.100 --> 01:41:54.420]   that we were working on some of these issues,
[01:41:54.420 --> 01:41:57.660]   and we developed a simple liturgy
[01:41:57.660 --> 01:42:00.060]   that we used for several months
[01:42:00.060 --> 01:42:02.340]   as a way of trying to just keep remembering
[01:42:02.340 --> 01:42:03.820]   these first order things.
[01:42:03.820 --> 01:42:06.300]   So it went something like this.
[01:42:06.300 --> 01:42:07.420]   I would get up and I,
[01:42:07.420 --> 01:42:10.180]   (audio cuts out)
[01:42:12.060 --> 01:42:13.540]   I'm not God.
[01:42:13.540 --> 01:42:16.660]   And I would say to them, you are not God.
[01:42:16.660 --> 01:42:19.620]   And they would say, we are not God.
[01:42:19.620 --> 01:42:23.180]   And then we would name a number of other categories
[01:42:23.180 --> 01:42:26.620]   where we wanted to remember at the start of our worship
[01:42:26.620 --> 01:42:29.700]   that these are not the things that we're here to worship,
[01:42:29.700 --> 01:42:31.300]   that we have to lay these things down.
[01:42:31.300 --> 01:42:33.540]   So it was a repentance, yes,
[01:42:33.540 --> 01:42:38.540]   but it was also a denial, a rejection, yes.
[01:42:38.580 --> 01:42:43.300]   It was a seeking after what is the right ordering of power,
[01:42:43.300 --> 01:42:45.140]   where everyone is called into account,
[01:42:45.140 --> 01:42:48.460]   not just the left or the right or anyone else,
[01:42:48.460 --> 01:42:50.940]   and then trying to figure out how do we live together
[01:42:50.940 --> 01:42:54.980]   in the newly ordered power of the kingdom of God.
[01:42:54.980 --> 01:42:58.940]   - Thank you.
[01:42:58.940 --> 01:43:01.020]   - I want to repeat actually something
[01:43:01.020 --> 01:43:03.220]   I've said already in my response.
[01:43:03.220 --> 01:43:06.780]   I think being a Christian is the adventure.
[01:43:06.780 --> 01:43:11.060]   We are open to what God is doing today.
[01:43:11.060 --> 01:43:15.180]   I think we evangelicals tend to be conservative
[01:43:15.180 --> 01:43:19.340]   in the sense we don't want to go into anything controversial
[01:43:19.340 --> 01:43:21.540]   unless somehow we are persuaded
[01:43:21.540 --> 01:43:24.220]   we have the absolute correct answer.
[01:43:24.220 --> 01:43:27.780]   Like for example, whatever, in some sexual issue,
[01:43:27.780 --> 01:43:29.540]   we think we have the right answer.
[01:43:29.540 --> 01:43:33.060]   So we just keep repeating that right answer.
[01:43:33.060 --> 01:43:36.300]   But I think the church need to be open to things
[01:43:36.300 --> 01:43:38.940]   that we don't have a final answer.
[01:43:38.940 --> 01:43:41.860]   I mean, we may have, for example,
[01:43:41.860 --> 01:43:45.860]   abortion is not pleasing to God in some way,
[01:43:45.860 --> 01:43:49.220]   but does it mean making abortion illegal
[01:43:49.220 --> 01:43:51.140]   in our situation is a good thing?
[01:43:51.140 --> 01:43:54.540]   I mean, there are a big step between the two.
[01:43:54.540 --> 01:43:59.380]   Abortion is morally okay versus banning of abortion.
[01:43:59.380 --> 01:44:01.660]   But I think a lot of times we Christian are afraid
[01:44:01.660 --> 01:44:05.180]   to discuss about things we are not sure.
[01:44:05.180 --> 01:44:08.940]   We listen to one another and see how we can find a path
[01:44:08.940 --> 01:44:10.900]   that everybody can walk in.
[01:44:10.900 --> 01:44:13.580]   I think that's something the evangelical church
[01:44:13.580 --> 01:44:18.580]   need to take the courage to walk in this road.
[01:44:18.580 --> 01:44:21.020]   And secondly, just the question about
[01:44:21.020 --> 01:44:22.980]   what would happen to white evangelical
[01:44:22.980 --> 01:44:26.300]   if it continues the way it is now.
[01:44:26.300 --> 01:44:28.740]   And I think, well, it will just decline.
[01:44:28.740 --> 01:44:32.460]   I think the democracy of the United States,
[01:44:32.460 --> 01:44:35.460]   it's just, they will have declining influence
[01:44:35.460 --> 01:44:37.220]   and something new will come up.
[01:44:37.220 --> 01:44:40.220]   Like Mark has said, the evangel will never die.
[01:44:40.220 --> 01:44:42.540]   So the church will just have a new face.
[01:44:42.540 --> 01:44:43.660]   What will the new face be?
[01:44:43.660 --> 01:44:47.020]   We don't know, but I know the church will survive.
[01:44:47.020 --> 01:44:47.860]   - Right.
[01:44:47.860 --> 01:44:51.540]   Well, and I do think, I agree with all of
[01:44:51.540 --> 01:44:52.700]   what you've just said.
[01:44:52.700 --> 01:44:55.660]   And I think that one of the really quite exciting things
[01:44:55.660 --> 01:44:58.620]   is that some of the most wonderful demonstrations
[01:44:58.620 --> 01:45:00.700]   of the gospel that I'm seeing in the United States
[01:45:00.700 --> 01:45:04.380]   are coming from multi-ethnic, multi-racial communities
[01:45:04.380 --> 01:45:09.300]   that are literally creating a new kind of church
[01:45:09.300 --> 01:45:12.020]   for the 21st century that does not look like
[01:45:12.020 --> 01:45:13.500]   and is not structured like,
[01:45:13.500 --> 01:45:17.220]   it does not defer to authority in the same way
[01:45:17.220 --> 01:45:19.780]   as typical churches have done in the past.
[01:45:19.780 --> 01:45:21.260]   So that's an example of something new
[01:45:21.260 --> 01:45:24.060]   that's coming out of the brokenness.
[01:45:24.060 --> 01:45:27.180]   And I like the word adventure very much.
[01:45:28.140 --> 01:45:32.460]   Another word that I think fits alongside adventure
[01:45:32.460 --> 01:45:34.940]   is that God is a God of surprise.
[01:45:34.940 --> 01:45:37.820]   And he does things that we would never be able to
[01:45:37.820 --> 01:45:40.260]   have anticipated if we're open to that.
[01:45:40.260 --> 01:45:42.900]   And that often does then call in question,
[01:45:42.900 --> 01:45:46.980]   not endlessly and not at every point,
[01:45:46.980 --> 01:45:49.820]   but it calls in question tradition and structures
[01:45:49.820 --> 01:45:53.740]   and formalities that we might've become overly used to.
[01:45:56.500 --> 01:46:00.140]   - So the next question probably for Dr. Yun.
[01:46:00.140 --> 01:46:03.340]   So an audience comment on Dr. Yun,
[01:46:03.340 --> 01:46:06.540]   you make a good observation that conservative,
[01:46:06.540 --> 01:46:09.780]   quote unquote, churches welcome ethnic minority.
[01:46:09.780 --> 01:46:13.220]   I too have similar experience being a Chinese seminary
[01:46:13.220 --> 01:46:14.820]   student in America.
[01:46:14.820 --> 01:46:18.260]   What set churches apart from other white evangelical
[01:46:18.260 --> 01:46:21.020]   churches in your experience?
[01:46:25.060 --> 01:46:29.700]   - Actually what I meant was that in my experience,
[01:46:29.700 --> 01:46:34.020]   at least maybe I could not speak for a lot of people,
[01:46:34.020 --> 01:46:37.620]   but in my own experience at Princeton,
[01:46:37.620 --> 01:46:42.620]   it's really often is the case that it is white
[01:46:42.620 --> 01:46:51.020]   evangelicals who are friendly to international students.
[01:46:53.820 --> 01:46:55.780]   It's not something that I could explain,
[01:46:55.780 --> 01:46:57.980]   but that's actually the case.
[01:46:57.980 --> 01:47:00.580]   And a lot of them I have to say.
[01:47:00.580 --> 01:47:02.660]   So that's why in my response,
[01:47:02.660 --> 01:47:05.980]   I wanted to say that I want to give them at least some.
[01:47:05.980 --> 01:47:08.300]   - Yes.
[01:47:08.300 --> 01:47:09.140]   - Some credit.
[01:47:09.140 --> 01:47:11.420]   - I agree.
[01:47:11.420 --> 01:47:12.260]   Thank you for that.
[01:47:12.260 --> 01:47:16.660]   - I feel that again, it's my own experience.
[01:47:16.660 --> 01:47:21.580]   A lot of the liberals in Princeton,
[01:47:21.580 --> 01:47:26.580]   I think they are very conscious that they have to be
[01:47:26.580 --> 01:47:35.180]   in the right place along the political spectrum.
[01:47:35.180 --> 01:47:42.220]   A lot of them, I feel that they like to point their finger
[01:47:42.220 --> 01:47:44.900]   to the people on the other side,
[01:47:44.900 --> 01:47:46.940]   but they don't really,
[01:47:47.940 --> 01:47:50.340]   (stuttering)
[01:47:50.340 --> 01:47:57.140]   reflect on how they actually treat the people
[01:47:57.140 --> 01:48:00.820]   they claim to love.
[01:48:00.820 --> 01:48:03.020]   That's actually my experience.
[01:48:03.020 --> 01:48:07.820]   So I think both sides have their own blind spots.
[01:48:07.820 --> 01:48:08.660]   - Yes.
[01:48:08.660 --> 01:48:12.140]   - Something.
[01:48:12.140 --> 01:48:15.380]   Anyway, so I think that we've been critical
[01:48:15.380 --> 01:48:19.740]   of the evangelicalism, quite critical in this lectures,
[01:48:19.740 --> 01:48:22.540]   but there's something good about evangelical tradition.
[01:48:22.540 --> 01:48:25.620]   For example, the concern to spread the gospel.
[01:48:25.620 --> 01:48:28.860]   I think that's one motive, a strong motive
[01:48:28.860 --> 01:48:32.380]   to let the evangelical church to try to invite people
[01:48:32.380 --> 01:48:34.020]   from different backgrounds.
[01:48:34.020 --> 01:48:37.300]   It's not the lack of motivation to invite people.
[01:48:37.300 --> 01:48:40.500]   It's what happened when you do get people into your church.
[01:48:40.500 --> 01:48:42.500]   Can you make those people comfortable?
[01:48:42.500 --> 01:48:44.580]   I mean, that's another issue.
[01:48:44.580 --> 01:48:46.660]   And we talk about the liberal church.
[01:48:46.660 --> 01:48:49.380]   Actually, in my experience, the liberal church
[01:48:49.380 --> 01:48:51.300]   in some way is not that liberal at all.
[01:48:51.300 --> 01:48:53.420]   I mean, I studied in, as I said,
[01:48:53.420 --> 01:48:55.660]   I took courses in Union Seminary.
[01:48:55.660 --> 01:48:57.780]   I think Union Seminary in some ways
[01:48:57.780 --> 01:49:00.380]   as narrow-minded as Westminster Seminary.
[01:49:00.380 --> 01:49:02.900]   It's just narrow-minded in their different ways.
[01:49:02.900 --> 01:49:06.540]   So, I mean, the evangelical church
[01:49:06.540 --> 01:49:10.900]   does not has a monopoly on being narrow-minded.
[01:49:12.340 --> 01:49:14.740]   And thirdly, you know, I actually,
[01:49:14.740 --> 01:49:18.140]   I was a pastor in a church in New York City.
[01:49:18.140 --> 01:49:22.420]   And my church in New York City is a multi-ethnic church.
[01:49:22.420 --> 01:49:25.180]   We have a Hispanic congregation, an English congregation,
[01:49:25.180 --> 01:49:27.100]   and a Chinese congregation.
[01:49:27.100 --> 01:49:28.940]   I preach in the Chinese congregation.
[01:49:28.940 --> 01:49:30.620]   I preach in the English congregation too.
[01:49:30.620 --> 01:49:32.860]   I don't know Spanish, so can't preach there.
[01:49:32.860 --> 01:49:36.220]   Anyway, so for a while, the church,
[01:49:36.220 --> 01:49:39.140]   the church was my church, First Baptist Church of Flushing,
[01:49:39.140 --> 01:49:43.260]   was founded in the 19th century, I think.
[01:49:43.260 --> 01:49:47.820]   But anyway, for a while, we actually have a Chinese person
[01:49:47.820 --> 01:49:52.140]   as the senior pastor of this multi-ethnic church.
[01:49:52.140 --> 01:49:54.740]   Now it's a white American again,
[01:49:54.740 --> 01:49:56.940]   but there was a while when, there was a time
[01:49:56.940 --> 01:49:59.780]   when there was a Chinese pastor who was the senior pastor.
[01:49:59.780 --> 01:50:03.540]   So there are evangelical church who try to, you know,
[01:50:03.540 --> 01:50:07.700]   be, try to be multicultural, like American societies.
[01:50:07.700 --> 01:50:11.260]   So I don't want, so I want people to know
[01:50:11.260 --> 01:50:16.060]   that the evangelical church in America is also diverse.
[01:50:16.060 --> 01:50:20.220]   White evangelicalism is just part of the evangelical church.
[01:50:20.220 --> 01:50:22.940]   It's not the whole of the evangelical church.
[01:50:22.940 --> 01:50:29.420]   - I'm just mindful of our time.
[01:50:29.420 --> 01:50:34.420]   And thank you, Mark, for your inspiring sharing
[01:50:34.420 --> 01:50:36.340]   and lecture today.
[01:50:36.340 --> 01:50:39.700]   Do you have a few words that you would like to say to us
[01:50:39.700 --> 01:50:42.100]   before we finish our lecture today?
[01:50:42.100 --> 01:50:45.380]   - Just that I appreciate very much, of course,
[01:50:45.380 --> 01:50:47.780]   the good word for American evangelicalism,
[01:50:47.780 --> 01:50:51.780]   because there's many, many good words to say about it.
[01:50:51.780 --> 01:50:55.380]   And if I wasn't speaking under the title,
[01:50:55.380 --> 01:50:58.620]   the crisis of American white evangelicalism,
[01:50:58.620 --> 01:51:01.220]   I would have a very great deal to say
[01:51:01.220 --> 01:51:04.100]   about what is healthy and positive.
[01:51:04.100 --> 01:51:07.900]   But the assignment that I've been working on has been,
[01:51:07.900 --> 01:51:09.540]   how do we describe the crisis?
[01:51:09.540 --> 01:51:12.500]   And while it is certainly the case
[01:51:12.500 --> 01:51:16.300]   that there are many manifestations of evangelicalism
[01:51:16.300 --> 01:51:19.740]   that are not marked by this culture of whiteness
[01:51:19.740 --> 01:51:24.220]   and maleness that are thriving,
[01:51:24.220 --> 01:51:25.740]   not only in the United States,
[01:51:25.740 --> 01:51:29.420]   but obviously in places around the world.
[01:51:29.420 --> 01:51:30.660]   And I'm very grateful for that.
[01:51:30.660 --> 01:51:33.540]   There is still a dominant presence
[01:51:33.540 --> 01:51:35.660]   of white American evangelicalism
[01:51:35.660 --> 01:51:36.980]   that I think is the problem
[01:51:36.980 --> 01:51:40.420]   that I'm trying to work out this week.
[01:51:40.420 --> 01:51:43.140]   But I'm grateful for anyone who wants to speak
[01:51:43.140 --> 01:51:45.900]   about the positiveness of what's happening
[01:51:45.900 --> 01:51:48.300]   as an antidote to my critique.
[01:51:48.300 --> 01:51:50.820]   I would just also say that one resource
[01:51:50.820 --> 01:51:54.020]   that I would like to point you to is a book
[01:51:54.020 --> 01:51:56.860]   that was first a set of lectures
[01:51:57.820 --> 01:52:01.180]   that were given at Fuller by a number of people.
[01:52:01.180 --> 01:52:04.580]   But the title of the book is "Can White,"
[01:52:04.580 --> 01:52:09.580]   and that's in quotes, "Can White People Be Saved?"
[01:52:09.580 --> 01:52:14.180]   And it's a book in which the leading lecture
[01:52:14.180 --> 01:52:16.340]   and the title came from his lecture,
[01:52:16.340 --> 01:52:20.100]   was given by Dr. Willie Jennings at Yale,
[01:52:20.100 --> 01:52:22.220]   who is actually a Fuller alum,
[01:52:22.220 --> 01:52:26.420]   and who gave a lecture, which you can find online
[01:52:26.420 --> 01:52:29.980]   under that title, "Can White People Be Saved?"
[01:52:29.980 --> 01:52:31.460]   And it's Willie Jennings,
[01:52:31.460 --> 01:52:33.860]   and then it's me giving a response
[01:52:33.860 --> 01:52:36.700]   to Willie Jennings' lecture.
[01:52:36.700 --> 01:52:39.660]   And in that lecture, he's defining whiteness,
[01:52:39.660 --> 01:52:42.820]   not about melatonin color, as it were,
[01:52:42.820 --> 01:52:44.380]   the color of our skin,
[01:52:44.380 --> 01:52:48.940]   but about a social framework called whiteness,
[01:52:48.940 --> 01:52:51.420]   which is what I've been primarily talking about.
[01:52:51.420 --> 01:52:56.420]   And so if people are wanting a specific resource
[01:52:56.420 --> 01:52:59.420]   to follow up on, that would be one, two.
[01:52:59.420 --> 01:53:01.380]   You can easily find online the lecture,
[01:53:01.380 --> 01:53:02.900]   the video of the lecture,
[01:53:02.900 --> 01:53:06.980]   and my response to the book, you can find online as well.
[01:53:06.980 --> 01:53:09.820]   Thank you again for tonight and for your attentiveness,
[01:53:09.820 --> 01:53:11.860]   and I look forward to two more sessions together.
[01:53:11.860 --> 01:53:12.820]   Thank you.
[01:53:12.820 --> 01:53:14.260]   - Thank you, Mark.
[01:53:14.260 --> 01:53:15.900]   Do you have any, this one?
[01:53:15.900 --> 01:53:16.740]   Okay.
[01:53:16.740 --> 01:53:19.340]   Thank you, Mark, for your inspiring lecture.
[01:53:19.340 --> 01:53:21.620]   And so that is for us today,
[01:53:21.620 --> 01:53:23.940]   and I'm looking forward to see you tomorrow
[01:53:23.940 --> 01:53:26.260]   and two more days of lecture.
[01:53:26.260 --> 01:53:27.100]   Bye-bye.
[01:53:27.100 --> 01:53:29.700]   (gentle music)
[01:53:29.900 --> 01:53:32.500]   (gentle music)
[01:53:32.500 --> 01:53:35.100]   (gentle music)
[01:53:35.100 --> 01:53:37.700]   (gentle music)
[01:53:37.700 --> 01:53:40.300]   (gentle music)
[01:53:40.900 --> 01:53:43.500]   (gentle music)
[01:53:43.500 --> 01:53:46.080]   (gentle music)
[01:53:46.080 --> 01:53:48.080]   [MUSIC]

