
[00:00:00.000 --> 00:00:01.480]  好,在我領受神話的位置先
[01:00:23.640 --> 01:00:24.640]  我去玩
[01:00:24.640 --> 01:00:25.640]  我抽半個小時出來可不可以
[01:00:25.640 --> 01:00:27.640]  這個就是假日的速讀
[01:00:27.640 --> 01:00:29.640]  最重要是怎樣
[01:00:29.640 --> 01:00:31.640]  土伴的分享
[01:00:31.640 --> 01:00:33.640]  互相之間來分享
[01:00:33.640 --> 01:00:36.640]  我很享受我和我的孩子一齊來零修
[01:00:36.640 --> 01:00:38.640]  有時他問我一些問題
[01:00:38.640 --> 01:00:39.640]  我會來和他分享
[01:00:39.640 --> 01:00:41.640]  這個是很重要
[01:00:41.640 --> 01:00:42.640]  互相之間激勵
[01:00:42.640 --> 01:00:44.640]  所以我看到我年初和大家說
[01:00:44.640 --> 01:00:46.640]  你看到哪句說話對你有幫助
[01:00:46.640 --> 01:00:47.640]  可能你放上Facebook
[01:00:47.640 --> 01:00:49.640]  或者你的群組
[01:00:49.640 --> 01:00:51.640]  這句說話給我很多幫助
[01:00:51.640 --> 01:00:52.640]  於是有人有回應
[01:00:52.640 --> 01:00:54.640]  我現在幫那些藝人
[01:00:54.640 --> 01:00:55.640]  我們有一個群組
[01:00:55.640 --> 01:00:56.640]  他剛才跟我說
[01:00:56.640 --> 01:00:58.640]  原來劉天賜
[01:00:58.640 --> 01:01:01.640]  剛早兩日有人和他一齊來分享和喬媽
[01:01:01.640 --> 01:01:03.640]  他說他有一個信徒
[01:01:03.640 --> 01:01:05.640]  但他不會來做一個
[01:01:05.640 --> 01:01:06.640]  去教會的人
[01:01:06.640 --> 01:01:08.640]  教會討都乜乜乜
[01:01:08.640 --> 01:01:11.640]  我們原來之間有很多的東西
[01:01:11.640 --> 01:01:12.640]  可以互相分享
[01:01:12.640 --> 01:01:13.640]  互相代討
[01:01:13.640 --> 01:01:14.640]  你放上去吧
[01:01:14.640 --> 01:01:15.640]  討伴的分享
[01:01:15.640 --> 01:01:18.640]  最後就是實踐神的說話
[01:01:18.640 --> 01:01:20.640]  當你聽到
[01:01:20.640 --> 01:01:21.640]  看了之後
[01:01:21.640 --> 01:01:23.640]  然後你去實踐的話
[01:01:23.640 --> 01:01:25.640]  你發覺原來work的
[01:01:25.640 --> 01:01:26.640]  可以的
[01:01:26.640 --> 01:01:28.640]  於是你就有更大的動力
[01:01:28.640 --> 01:01:29.640]  來到去
[01:01:29.640 --> 01:01:30.640]  所以求神你有幫助我們
